CASRN,Substance name,HSNO code,HSNO classification text,GHS translation,Key study
_v2_7789-00-6,"Potassium chromate, >3 - 10% in a non hazardous diluent",9.1B (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on the pure chemical classification and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v2_7789-00-6,"Potassium chromate, >3 - 10% in a non hazardous diluent",9.1B (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on the pure chemical classification and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_78-18-2,"Cyclohexanone peroxide, >25% in a non hazardous diluent",5.2C,Organic peroxides: type C,GHS: Organic peroxides - Type C,
_v0_78-18-2,"Cyclohexanone peroxide, >25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,R PHRASE: R 22 [ECB]
_v0_78-18-2,"Cyclohexanone peroxide, >25% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,R PHRASE: R 34 [ECB]
_v0_78-18-2,"Cyclohexanone peroxide, >25% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,R PHRASE: R 34 [ECB]
_v0_78-18-2,"Cyclohexanone peroxide, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,R PHRASE: R 22 [ECB]
_v0_78-63-7,"Peroxide, (1,1,4,4-tetramethyl-1,4-butanediyl)bis[(1,1-dimethylethyl) 100%",5.2D,Organic peroxides: type D,GHS: Organic peroxides - Type D,"UN Number: 3105 , UN Class: 5.2"
_v0_78-63-7,"Peroxide, (1,1,4,4-tetramethyl-1,4-butanediyl)bis[(1,1-dimethylethyl) 100%",6.1E (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 5,"SPECIES: 
ENDPOINT: LD50
VALUE: 4100 mg/kg
REFERENCE SOURCE: [PATTYS]
"
_v0_78-63-7,"Peroxide, (1,1,4,4-tetramethyl-1,4-butanediyl)bis[(1,1-dimethylethyl) 100%",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"R PHRASE: R 38 [MSDS ALDRICH]
"
_v0_78-63-7,"Peroxide, (1,1,4,4-tetramethyl-1,4-butanediyl)bis[(1,1-dimethylethyl) 100%",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"R PHRASE: R 36 [MSDS ALDRICH]
"
_v0_78-63-7,"Peroxide, (1,1,4,4-tetramethyl-1,4-butanediyl)bis[(1,1-dimethylethyl) 100%",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"EXPERT JUDGEMENT: This compound is predicted to be insoluble and therefore not bioavailable. Predicted Log Kow is also greater than the fish/daphnid acute toxicity cutoff (which is 5). 

Bioccumulative: Yes

Rapidly Degradable: No
SMILES : O(OC(C)(C)C)C(CCC(OOC(C)(C)C)(C)C)(C)C
CHEM   : Peroxide, (1,1,4,4-tetramethyl-1,4-butanediyl)bis (1,1-dimethylethyl)
MOL FOR: C16 H34 O4 
MOL WT : 290.45
--------------------------- BIOWIN v4.00 Results ----------------------------
Linear Model Prediction    :  Does Not Biodegrade Fast
Non-Linear Model Prediction:  Does Not Biodegrade Fast
Ultimate Biodegradation Timeframe:  Recalcitrant
Primary  Biodegradation Timeframe:  Weeks
MITI Linear Model Prediction    :  Not Readily Degradable
MITI Non-Linear Model Prediction:  Not Readily Degradable
[BIOWIN]"
_v0_78-70-6,"Linalool, >1 - 9% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,R PHRASE: R 38 [CHEMWATCH]
_v0_7803-49-8,"Hydroxylamine, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,R PHRASE: R 22 [ECB]
_v0_7803-49-8,"Hydroxylamine, >26% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,R PHRASE: R 43 [ECB]
_v0_7803-49-8,"Hydroxylamine, >26% in a non hazardous diluent",6.9A (oral),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
R PHRASE: R 48/22 [ECB]"
_v0_7803-49-8,"Hydroxylamine, >26% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,R PHRASE: R 41 [ECB]
_v0_7803-49-8,"Hydroxylamine, >26% in a non hazardous diluent",9.1A (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"R PHRASE: R 50 [ECB]
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7803-49-8,"Hydroxylamine, >26% in a non hazardous diluent",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"R PHRASE: R 50 [ECB]
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7803-49-8,"Hydroxylamine, >26% in a non hazardous diluent",9.1A (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"R PHRASE: R 50 [ECB]
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7803-49-8,"Hydroxylamine, >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,R PHRASE: R 22 [ECB]
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",3.1D,Flammable Liquids: low hazard,GHS: Flammable liquids - Category 4,"Flashpoint Value :75 °C 
Test Method :Open Cup
Boiling Point :120.1 °C"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",6.1B (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 2,"SPECIES: Rabbit
ENDPOINT: LD50
VALUE:  91 mg/kg
REFERENCE SOURCE: 489 [PATTYS] (Anhydrous hydrazine)

REMARK: Data for anhydrous and hydrated hydrazine is mixed - not always clear which has been used -  the two names seem to be used interchangeably in toxicity testing.
"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",6.1B (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 2,"Inhalation Form:dust/mist<br/> SPECIES: Mouse
ENDPOINT: LC50
VALUE: 330 mg/m3
REFERENCE SOURCE: (Jacobson et al., 1955). EHC 68, 1987 [INCHEM]

REMARK: (330 ppm = 0.43 mg/L for Anhydrous Hydrazine)"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",6.1B (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 2,"SPECIES: Guinea pig
ENDPOINT: LD50
VALUE: 26 mg/kg body weight (hydrazine hydrate)
REFERENCE SOURCE: (Yaksctat,  1969). EHC 68, 1987 [INCHEM]

REMARK: Data for anhydrous and hydrated hydrazine is mixed - not always clear which has been used -  the two names seem to be used interchangeably in toxicity testing.

"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"SPECIES: Human
RESULT: Hydrazine is a strong skin sensitizer in  man and cross-reacts with  hydrazine derivatives.
REFERENCE SOURCE: EHC 68, 1987 [INCHEM]
"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",6.6A,Known or presumed human mutagens,GHS: Germ cell mutagenicity - Category 1,"The mutagenicity of hydrazine has been demonstrated in both in vitro and in vivo assays tested as hydrazine sulfate, hydrazine hydrate or hydrazine  hydrochloride.  Hydrazine induced reverse mutations in histidine auxotrophs of  S. typhimurium (Kimball, 1977; Anderson and Styles, 1978; McMahon et al.,  1979; Tosk et al., 1979; Parodi et al., 1981; Rogan et al., 1982), in  tryptophan auxotrophs of E. coli (McMahon et al., 1979; Von Wright and Tikkanen, 1980), and in a host-mediated assay with mice given a single dose of hydrazine sulfate by gavage (Simmon et al., 1979).  Intraperitoneal treatment of mice with hydrazine sulfate and radiolabeled formate or methionine produced radiolabeled 7-methylguanine in liver DNA and RNA, indicating that hydrazine mediated indirect alkylation of nucleic acids in vivo (Quintero-Ruiz et al., 1970).  Hydrazine induces DNA strand breaks in rat hepatocytes treated in vitro (Sina et al., 1983) and in the liver and lung of mice treated intraperitoneally with hydrazine hydrate (Parodi et al., 1981).  sister chromatid exchange was induced by in vitro treatment with hydrazine in Chinese 
hamster V-79 cells (Speit et al., 1980), Chinese hamster ovary cells (MacRae and Stitch, 1979), and Chinese hamster Don (lung) cells (Baker et al., 1983).  Hydrazine induced specific locus and recessive lethal mutations in D. melanogaster (Jain and Shukla, 1972; Shukla, 1972) but did not induce dominant lethal mutations in mice (Epstein and Shafner, 1968; Epstein et al., 1972). 
[USEPA IRIS- CHEM ID]"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",6.7B,Suspected human carcinogens,GHS: Carcinogenicity - Category 2,"IARC Evaluation: There is inadequate evidence in humans for the carcinogenicity of hydrazine. There is sufficient evidence in experimental animals for the carcinogenicity of hydrazine. Overall evaluation: Hydrazine is possibly carcinogenic to humans (Group 2B). 
     A. Evidence for carcinogenicity to humans (inadequate)
Two reports of cancer mortality in workers exposed to hydrazine have appeared in recent years. Choroidal melanoma was observed in one man who had been exposed to hydrazine for six years [ref: 1]. A preliminary report of an epidemiological study of men engaged in hydrazine manufacture revealed no unusual excess of cancer. This study comprised 423 men, with a 64% vital status ascertainment. None of the five cancers reported (three of the stomach, one prostatic and one neurogenic) occurred in the group with the highest exposure [ref: 2]. A follow-up study of this cohort [ref: 3] has extended it to 1982. Mortality from all causes was not elevated (49 observed, 61.47 expected), and the only excess entailed two lung cancer cases within the highest exposure category, with a relative risk of 1.2 (95% confidence interval, 0.2-4.5).
      B. Evidence for carcinogenicity to animals (sufficient)
Hydrazine has been tested in mice by oral administration, producing liver and mammary tumours and lung tumours in both P and F1 generations; after intraperitoneal administration to mice, it produced lung tumours, leukaemias and sarcomas [ref: 4,5]. After oral administration to rats, it produced lung and liver tumours [ref: 4]. When tested by inhalation, it produced benign and malignant nasal tumours in rats, benign nasal polyps, a few colon tumours and thyroid adenomas in hamsters, and a slight increase in the incidence of lung adenomas in mice [ref: 6].
IARC Supplement 7: (1987) (p. 222) Hydrazine
[INCHEM]"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",6.8B,Suspected human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 2,"Embryotoxicity, fetotoxicity,  and minor fetal abnormalities were observed  in rats  and mice  exposed to  hydrazine at doses toxic for  the mother.  At such  doses, perinatal  mortality  is high. These  effects may  also occur  at doses  just  below  the maternally toxic  dose (section  8.4). No  data are available on the effects  of hydrazine  on the human fetus. In the absence of human data,  it would  be prudent to assume that hydrazine might have adverse  effects on  the human  embryo or fetus at exposure
levels approximating  those producing  toxicity for  the mother.
[EHC 68, 1987 [INCHEM]"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: LOEC      
Primary Organ: Hepatotoxicity (liver)

Groups of 10 - 30 male Wistar rats were exposed to hydrazine (free base)  at average  concentrations of 6, 18, 26, 70, or 295
mg/m3 air, for 5 days/week, 6 h/day, over periods ranging from 5 to 40  days at  the 3 highest exposure levels to approximately 6 months at  the 2  lowest  exposure  levels.  The  control  group consisted of  10 rats.  Increased mortality  was observed at all exposure levels  but not  in controls,  and  body  weights  were decreased at the 3 highest exposure levels. Rats became sluggish during the  6-month exposure,  while at  the 3  highest exposure levels, an  initial restlessness  was followed  by a tendency to sleep. In  some cases,  pathological examination  revealed  lung oedema with  local damage  to the  bronchial  mucosa  at  the  3 highest exposure levels. Fatty livers were observed in many rats after 5 days of exposure at 295 mg/m3 (Comstock et al., 1954).
EHC 68, 1987 [INCHEM]"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",6.9A (oral),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: LOAEL
Primary Organ: Neurotoxicity (nervous system)
The pathological effects on the liver were also investigated microscopically, in  groups of 20 - 29 male DDY mice and 10 male
Wistar rats,  after administration  of 5, 10, or 20 mg hydrazine (free base)/kg  powdered diet, for 3 - 10 days. No animals died.
Animals of  both species exhibited weakness. Megamitochondria or fatty vacuolation with moderately swollen mitochondria and focal proliferation of  the smooth  endoplasmic reticulum were induced in rats  and mice  at dose  levels of  10 and 20 mg/kg feed. The induction of  megamitochondria was  a reversible  process (Waka- bayashi et al., 1983). Noda et al. (1983) observed centrilobular hepatic necrosis  in male  rabbits dosed for 5 days with between 14.6 and 32.3 mg hydrazine (hydrazine monohydro-chloride)/kg  body weight per day, iv.
    In other  studies, hydrazine  (hydrazine hydrate)  was given orally in  drinking-water to  albino rats  and guinea-pigs for 7 months at  levels providing  0.3, 0.03,  0.003, and 0.0003 mg/kg body weight  per day.  At the two highest doses, adverse effects were observed  in the  CNS (changes  in  conditioned  reflexes), liver (increased  I131 excretion,  changes in  enzyme  activity, protein  dystrophia),   and  blood   (symptoms  of   haemoloytic anaemia). The dose of 0.003 mg/kg body weight was reported to be the no-observed-adverse-effect level (Yaksctat, 1969).
EHC 68, 1987 [INCHEM]"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",8.2B,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1B,"REMARK: 0.5 ml of 55 % Hydrazine hydrate solution, Japanese white rabbits, 4 hours exposure period, corrosion rate 7/11.
REFERENCE SOURCE: Bayer AG Leverkusen (78) Otsuka Chemical Company data, August (1978) [IUCLID 2000]
"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"REMARK: Hydrazine (CAS# 302-01-2) was evaluated for eye irritation. The test substance was applied undiluted to the corneas of rabbits (strain, sex, and number not reported). Doses as low as 0.3 mm3 produced moderately severe irritation, and doses at 5 mm3 produced an area of hemorrhage in the nictitating membrane within minutes and persisted for 24-48 hours.
REFERENCE SOURCE: [E I DUPONT DE NEMOURS & CO; Initial Submission: Preliminary Data on the Acute Toxicity of Hydrazine and Hydrazine Hydrate with Cover Letter Dated 10/15/92; 12/10/49; EPA Doc. # 88-920010542; Fiche No. OTS0555811] **UNREVIEWED** [HSDB]
"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",9.1A (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Selenastrum capricornutum, Green algae
TYPE OF EXPOSURE: Static
DURATION: 72 hr
ENDPOINT: EC50 GRO
VALUE: 6.1 ug/L (= 0.0061 mg/l)
REFERENCE SOURCE: Ref no: 7358. Harrah, C.B. (1978) Biological Effects of Aqueous Hydrazine Solutions. In: Proc.Conf.Environ.Chem.Hydrazine Fuels, Tyndall AFB, FL, Sept.13, 1977, CEEDO-TR-78-14:167-176 p. [ECOTOX]
Bioccumulative: No
Bioconcentration in guppies was studied using a hydrazine concentration in water of 0.5 ug/g. After 96 hours, the concentration of hydrazine in guppies was about 144 ug/g(1). These values give a bioconcentration factor of 316. An estimated BCF value of 0.01 was calculated for hydrazine(SRC), using a measured log Kow of -2.07(2) and a recommended regression-derived equation(3). According to a classification scheme(4), these BCF values suggest that bioconcentration in aquatic organisms may be high, as for guppies; however, based on this compounds values for log Kow(2) and water solubility(5), the potential for bioconcentration in aquatic organisms is generally expected to be low(SRC). 
[(1) Slonim AR, Gisclard JB; Bull Environ Contam Toxicol 16: 301-9 (1976) (2) Hansch C et al; Exploring QSAR. Hydrophobic, Electronic, and Steric Constants. ACS Prof Ref Book. Amer Chem Soc, Washington, DC. p. 3 (1995) (3) Lyman WJ et al; Handbook of Chemical Property Estimation Methods. Washington DC: Amer Chem Soc pp. 5-4, 5-10 (1990) (4) Franke C et al; Chemosphere 29: 1501-14 (1994)]**PEER REVIEWED**
[HSDB]
Rapidly Degradable: Yes
Type: aerobic
Inoculum: predominantly domestic sewage
Concentration: 24 mg/l related to Test substance
Degradation: ca. 28 % after 20 day
Method: OECD Guide-line 301 D ""Ready Biodegradability: Closed Bottle Test""
Year: 1975 GLP: no
Test substance: other TS: hydrazine hydrate, 80 %
Source: Bayer AG Leverkusen
(19) Bayer AG data, unpublished
[IUCLID 2000]"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Hyalella azteca, Scud
TYPE OF EXPOSURE: Static
DURATION: 48 hr
ENDPOINT: LC50 MOR
VALUE: 40, 10 - 120 ug/L (= 0.04 mg/l)
REFERENCE SOURCE: Ref no: 5751. Fisher, J.W., D.S. Myers, and M.L. Meyers (1980) The Effects of Selected Hydrazines upon Fish and Invertebrates. AMRL-TR-79-93, Tech.Rep.Aerosp.Med.Res.Lab., Wright-Patterson Air Force Base, OH:25 p.(U.S.NTIS AD-A082391) [ECOTOX]

Bioccumulative: No
Bioconcentration in guppies was studied using a hydrazine concentration in water of 0.5 ug/g. After 96 hours, the concentration of hydrazine in guppies was about 144 ug/g(1). These values give a bioconcentration factor of 316. An estimated BCF value of 0.01 was calculated for hydrazine(SRC), using a measured log Kow of -2.07(2) and a recommended regression-derived equation(3). According to a classification scheme(4), these BCF values suggest that bioconcentration in aquatic organisms may be high, as for guppies; however, based on this compounds values for log Kow(2) and water solubility(5), the potential for bioconcentration in aquatic organisms is generally expected to be low(SRC). 
[(1) Slonim AR, Gisclard JB; Bull Environ Contam Toxicol 16: 301-9 (1976) (2) Hansch C et al; Exploring QSAR. Hydrophobic, Electronic, and Steric Constants. ACS Prof Ref Book. Amer Chem Soc, Washington, DC. p. 3 (1995) (3) Lyman WJ et al; Handbook of Chemical Property Estimation Methods. Washington DC: Amer Chem Soc pp. 5-4, 5-10 (1990) (4) Franke C et al; Chemosphere 29: 1501-14 (1994)]**PEER REVIEWED**
[HSDB]
Rapidly Degradable: Yes
Type: aerobic
Inoculum: predominantly domestic sewage
Concentration: 24 mg/l related to Test substance
Degradation: ca. 28 % after 20 day
Method: OECD Guide-line 301 D ""Ready Biodegradability: Closed Bottle Test""
Year: 1975 GLP: no
Test substance: other TS: hydrazine hydrate, 80 %
Source: Bayer AG Leverkusen
(19) Bayer AG data, unpublished
[IUCLID 2000]"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",9.1A (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Guppy (Lebistes reticulatus)
TYPE OF EXPOSURE: Static
DURATION: 96 hr
ENDPOINT: LC50
VALUE: 0.61 mg/l
REFERENCE SOURCE: [EHC 68, 1987 [INCHEM]
Bioccumulative: No
Bioconcentration in guppies was studied using a hydrazine concentration in water of 0.5 ug/g. After 96 hours, the concentration of hydrazine in guppies was about 144 ug/g(1). These values give a bioconcentration factor of 316. An estimated BCF value of 0.01 was calculated for hydrazine(SRC), using a measured log Kow of -2.07(2) and a recommended regression-derived equation(3). According to a classification scheme(4), these BCF values suggest that bioconcentration in aquatic organisms may be high, as for guppies; however, based on this compounds values for log Kow(2) and water solubility(5), the potential for bioconcentration in aquatic organisms is generally expected to be low(SRC). 
[(1) Slonim AR, Gisclard JB; Bull Environ Contam Toxicol 16: 301-9 (1976) (2) Hansch C et al; Exploring QSAR. Hydrophobic, Electronic, and Steric Constants. ACS Prof Ref Book. Amer Chem Soc, Washington, DC. p. 3 (1995) (3) Lyman WJ et al; Handbook of Chemical Property Estimation Methods. Washington DC: Amer Chem Soc pp. 5-4, 5-10 (1990) (4) Franke C et al; Chemosphere 29: 1501-14 (1994)]**PEER REVIEWED**
[HSDB]
Rapidly Degradable: Yes
Type: aerobic
Inoculum: predominantly domestic sewage
Concentration: 24 mg/l related to Test substance
Degradation: ca. 28 % after 20 day
Method: OECD Guide-line 301 D ""Ready Biodegradability: Closed Bottle Test""
Year: 1975 GLP: no
Test substance: other TS: hydrazine hydrate, 80 %
Source: Bayer AG Leverkusen
(19) Bayer AG data, unpublished
[IUCLID 2000]"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",9.2D,Slightly harmful in the soil environment,,"Hydrazine is biodegradable by microorganisms in activated sludge.  However, at concentrations above 1 mg/litre, hydrazine is also toxic  for these microorganisms, especially for nitrifying bacteria. 
HSG 56, 1991 [INCHEM]
Soil DT 50 > 30 days: 
"
_v0_7803-57-8,"Hydrazine hydrate, or >37 - 64% aqueous solution",9.3A,Very ecotoxic to terrestrial vertebrates,,"SPECIES: Guinea pig
ENDPOINT: LD50
VALUE: 26 mg/kg body weight (hydrazine hydrate)
REFERENCE SOURCE: (Yaksctat,  1969). EHC 68, 1987 [INCHEM]

REMARK: Data for anhydrous and hydrated hydrazine is mixed - not always clear which has been used -  the two names seem to be used interchangeably in toxicity testing.
"
_v0_79-01-6,"Trichlorethylene, >1 - 8% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_79-01-6,"Trichlorethylene, >1 - 8% in a non hazardous diluent",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,
_v0_79-01-6,"Trichlorethylene, >1 - 8% in a non hazardous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_79-01-6,"Trichlorethylene, >1 - 8% in a non hazardous diluent",6.9B (inhalation),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v1_79-01-6,"Trichlorethylene, >10 - 78% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_79-01-6,"Trichlorethylene, >10 - 78% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_79-01-6,"Trichlorethylene, >10 - 78% in a non hazardous diluent",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,
_v1_79-01-6,"Trichlorethylene, >10 - 78% in a non hazardous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_79-01-6,"Trichlorethylene, >10 - 78% in a non hazardous diluent",6.9B (inhalation),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v1_79-01-6,"Trichlorethylene, >10 - 78% in a non hazardous diluent",9.1C (algal),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_79-01-6,"Trichlorethylene, >10 - 78% in a non hazardous diluent",9.1C (crustacean),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_79-01-6,"Trichlorethylene, >10 - 78% in a non hazardous diluent",9.1C (fish),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v2_79-01-6,"Trichlorethylene, >78 - 96% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_79-01-6,"Trichlorethylene, >78 - 96% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_79-01-6,"Trichlorethylene, >78 - 96% in a non hazardous diluent",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,
_v2_79-01-6,"Trichlorethylene, >78 - 96% in a non hazardous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_79-01-6,"Trichlorethylene, >78 - 96% in a non hazardous diluent",6.9B (inhalation),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v2_79-01-6,"Trichlorethylene, >78 - 96% in a non hazardous diluent",9.1B (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v3_79-01-6,"Trichlorethylene, >8 - 10% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v3_79-01-6,"Trichlorethylene, >8 - 10% in a non hazardous diluent",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,
_v3_79-01-6,"Trichlorethylene, >8 - 10% in a non hazardous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v3_79-01-6,"Trichlorethylene, >8 - 10% in a non hazardous diluent",6.9B (inhalation),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v3_79-01-6,"Trichlorethylene, >8 - 10% in a non hazardous diluent",9.1C (algal),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v3_79-01-6,"Trichlorethylene, >8 - 10% in a non hazardous diluent",9.1C (crustacean),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v3_79-01-6,"Trichlorethylene, >8 - 10% in a non hazardous diluent",9.1C (fish),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v4_79-01-6,"Trichlorethylene, >96% in a non hazardous diluent",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,"Inhalation Form:<br/> Classification based on the parent record and mixture rules.
"
_v4_79-01-6,"Trichlorethylene, >96% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v4_79-01-6,"Trichlorethylene, >96% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v4_79-01-6,"Trichlorethylene, >96% in a non hazardous diluent",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,
_v4_79-01-6,"Trichlorethylene, >96% in a non hazardous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
