CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
8007-45-2,"Tar, coal",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,Category 4 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 1700mg/kg; REFERENCE SOURCE: ATSDR (2002),"Mar. 23, 2006"
8022-00-2,Demeton-methyl,Acute toxicity (oral) - O-:Category 2; S-:Category 2,Skull and crossbones,Danger,Fatal if swallowed,"O-object: It was set as Category 2 based on rat LD50= 30mg/kg obtained from the calculation using eight data (ACGIH (2001), JMPR 264 (1973), JMPR 790 (1989)).
S-object: It was set as Category 2 based on rat LD50= 47g/kg obtained from the calculation using six data (ACGIH (2001), PATTY (5th, 2001), JMPR 264 (1973)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
8048-12-2,Alkanolamine salts of the ethanol and isopropanol series,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"Based on the data of LD50= 31.6mg/kg (guidance of poisonous and deleterious substances handling, Jiji Press, the latest version, 2001), it was classified as category 2.

[Note] It is a mixture of the alkanolamines salt of JINOSEBU (DNBP), and types of the salts and blend ratio are various. As an example of representation of the alkanoleamine salt of JINOSEBU, they are triethanol 2,4-dinitro 6-(1-methylpropyl)-phenolate (ID No.1302, CAS No.6420-47-9). In addition, refer also to dinoseb (ID No.0321, CAS No.88-85-7) and its related substances (ID No.1239 and 1240).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
8065-48-3,Demeton (mixed isomers),Acute toxicity (oral) - Mixture:Category 1; O-:Category 1; S-:Category 1,Skull and crossbones,Danger,Fatal if swallowed,"Mixture: It was set as Category 1 based on LD50= 2.5mg/kg calculated from six date of rat LD50 value (ACGIH (2002), DFGOT vol.9 (2003), PATTY (5th, 2001) vol.7, PDS (1987)).
O-object: It was set as Category 1 based on LD50= 1.5mg/kg  calculated from four data of rat LD50 values (ACGIH (2002), DFGOT vol.9 (2003), PATTY (5th, 2001)).
S-object: It was set as Category 1 based on LD50= 1.5mg/kg calculated froom five data of rat LD50 value (ACGIH (2002), DFGOT vol.9 (2003), PATTY (5th, 2001)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
81-81-2,Warfarin,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"It was set as Category 2 based on LD50=25.7 mg/kg calculated from nine data of rats (EHC 175 (1995), ACGIH (2001), PIMs (1997)). In addition, this product has hight influenced factors and LD50 value has also quite large range.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
814-94-8,tin(II) oxalate,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,Category 5 based on SPECIES: Rat;  ENDPOINT: LD50; VALUE:3620mg/kg; REFERENCE SOURCE: RTECS (2004),"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
818-08-6,Dibutyltin oxide,Acute toxicity (oral) - Category 2,,,,"Based on the rat LD50 (oral value) of 44.9mg/kg representing the lower of the two testing data, 44.9mg/kg and 520mg/kg (CERI Hazard Data 2001-67 (2002)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
82-66-6,diphacinone,Acute toxicity (oral) - Category 1,Skull and crossbones,Danger,Fatal if swallowed,Category 1 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 3.0 mg/kg; REFERENCE SOURCE: Priority 1; EHC175(1995),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
82-68-8,Pentachloronitrobenzene,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"The calculation formula was applied based on rat LD50 value: male 1710mg/kg, female 1650mg/kg (EHC 41 (1984)), 2140mg/kg (ACGIH (7th, 2001)), and > 5000mg/kg (JMPR, 1995). The acquired toxic value turned into a value lower than any value used for calculation. Therefore 1650mg/kg which is the lowest values used for calculation was adapted, it was set as category 4.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
821-10-3,"1,4-dichlorobut-2-yne",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Category 3 based on SPECIES: Mouse; ENDPOINT: LD50; VALUE: 53.6 mg/kg; REFERENCE SOURCE: Guidance of poison deleterious substance handling, JijiPress Ltd. Latest ed. (2001)","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
822-06-0,Hexamethylene diisocyanate,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 747mg/kg calculated from the testing data of rat LD50 (oral route) of 738mg/kg, 960mg/kg (CERI Hazard Data 2000-50 (2001)), 746mg/kg, 959mg/kg (SIDS (2004)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
82560-54-1,"ethyl N-[2,3-dihydro-2,2-dimethylbenzofuran-7-yloxycarbonyl(methyl)aminothio]-N-isopropyl-beta-alaninate",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"We compared the rat LD50s in male (110mg/kg) and female (105mg/kg)in the oral administration test (Agricultural Chemical Registration Data). Based on the lower of these two values, the substance was classified as Category 3.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
82657-04-3,"2-Methyl-1,1'-biphenyl-3-ylmethyl (Z)-3-(2-chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylate; Bifenthrin",Acute toxicity (oral) - Category 2,,,,Based on the rat LD50 (oral route) value of 47mg/kg (Agricultural Chemical Registration Data (2004)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
83-79-4,Rotenone,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"Calculated based on rat LD50 values: 25 to 132 mg/kg (ACGIH 7th, 2001, DFGOT vol.19, 2003) and 60mg/kg (NTP TR320, 1988). Since the calculation value was lower than these lowest values, 25 mg/kg of lowest value was adopted, and set it as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
83130-01-2,alanycarb,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"We compared the LD50 values for male and female rats in Oral Toxicity tests, and based on the lower value of these groups,  LD50=397mg/kg (Agricultural Chemical Registration Data), we classified the substance as Category 4.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
834-12-8,"2-ethylamino-4-isopropylamino-6-methylthio-1,3,5-triazine",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,405mg/kg (Agricultural Chemical Registration Data (1969)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
838-88-0,"Aniline, 4,4'-methylenebis(2-methyl)-",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,Category 4 based on SPECIES: Rat; ENDPOINT: LD50; VALUE(average of three): 1784mg/kg,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
84-15-1,"1,1':2',1''-Terphenyl",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"From a description of LD50 value of 1,900 mg/kg (ACGIH (7th, 2001), Patty (5th, 2001)) in the oral administration test employing rats, it was classified into Category 4. ",2009.3.31
85-00-7,"1,1'-Ethylene-2,2'-bipyridinium dibromide",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,It was set as Category 3 based on LD50= 214mg/kg of oral administration in rats (Agricultural-Chemicals abstracts (1993)).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
85-01-8,Phenanthrene,Acute toxicity (oral) - Category 4,,,,"Based on the mouse LD50 (oral route) value of 700mg/kg representing the lower of the two testing data, 700mg/kg and 1,000mg/kg (EHC 202 (1998)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
85-44-9,Phthalic anhydride,Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,530mg/kg (MOE Risk Assessment vol. 2 (2003)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
85-68-7,n-Butyl benzyl phthalate,Acute toxicity (oral) - Category 5,,,,"Based on the LD50 value of 3,440mg/kg calculated from the testing data of rat LD50 (oral route) of 2,330mg/kg (CERI-NITE Hazard Assessment No.204 (2004)), 13,500mg/kg (CERI Hazard Data 97-7 (1998)) and 20,400mg/kg (CERI-NITE Hazard Assessment No.204 (2004)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
85409-17-2,"Stannane, tributyl-, mono(naphthenoyloxy) derivs",Acute toxicity (oral) - Category 3,,,,Based on the rat LD50 (oral route) value of 224mg/kg (EHC 116 (1990)).,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
85785-20-2,"S-benzyl N-(1,2-dimethylpropyl)-N-ethylthiocarbamate",Acute toxicity (oral) - Category 5,,,,"Based on the rat LD50 (oral route) value of 3,700mg/kg (Agricultural Chemical Registration Data (1984)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
86-30-6,N-Nitrosodiphenylamine,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 1,650mg/kg calculated from the testing data of rat LD50 (oral route) of 1,650mg/kg (CERI Hazard Data 2001-32 (2002)), 3,000mg/kg (ATSDR (1993)) and 1,825mg/kg (MOE Risk Assessment vol. 3 (2004)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
86-50-0,"O,O-dimethyl-4-oxobenzotriazin-3-ylmethyl phosphorodithioate",Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"They were classified into Category 2 based on the value of LD50=10.87 mg/kg obtained by statistics calculation from 32 data of rat oral LD50 value (JMPR 818 (1991), ACGIH (2002), JMPR 111 (1968), PD No.59 (1985), and EHC 63 (1986)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
86-88-4,antu,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"Rat LD50 value: 6mg/kg (ACGIH 7th, 2001)and 6.9mg/kg (IARC 30, 1983). Based on the data, the value was classified as category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
86598-92-7,"4-chlorobenzyl N-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-yl)thioacetimidate",Acute toxicity (oral) - Category 5,,,,"Based on the rat LD50 (oral route) value of 2,800mg/kg (Agricultural Chemical Registration Data (1993)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
869-29-4,allylidene di(acetate),Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,Category 2 based on SPECIES: Rat;  ENDPOINT: LD50; VALUE: 35 mg/kg;  REFERENCE SOURCE: RTECS(1999),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
87-61-6,"1,2,3-trichlorobenzene",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"There is a description of 1,830 mg/kg (4th volume (2005) of the MOE risk assessment), DFGOT vol.3 (1992), >5,000 mg/kg (DFGOT vol.3 (1992)), and 756 mg/kg (HSDB (2004)) as LD50 value of the oral administration test employing a rat. The category to which multiple data corresponded was adopted and it was classified into Category 4. ",2009.3.31
87-66-1,pyrogallol,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"As LD50 value of a rat, there is an example (female: 800 mg/kg and male: 1,270 mg/kg) in HSDB (2003), and there is a 790 mg/kg example in RTECS (1997). By comparison of former female 800 mg/kg and latter 790 mg/kg, it is classified into Category 4 based on the lower value of 790 mg/kg. In addition, EU Annex I is R22 and is equivalent to the GHS Category 3 to 4. ",2008.03.26
87-68-3,"Butadiene, hexachloro-",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Rat LD50 value: 350mg/kg (EHC 155, 1994; ACGIH 7th. 2001; PATTY 4th.,  1994), 250mg/kg (EHC 155, 1994; IARC 20, 1979),  200mg/kg and 46mg/kg (each EHC 155, 1994; PATTY 4th. 1994; ATSDR, 1994), 200mg/kg (EHC 155, 1994; PATTY 4th.,  1994). Calculated based on the data above. Based on the calculated LD50 value of 128 mg/kg, it was classified as category 3.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
87-86-5,Pentachlorophenol,Acute toxicity (oral) - Category 3,,,,"Based on the LD50 value of 110 mg/kg calculated from the testing data of rat LD50 (oral route) of 27mg/kg (IARC 53, 1991), 175mg/kg (IARC 53,1991), 80mg/kg (ATSDR, 2001), 120mg/kg (ATSDR, 2001), 50mg/kg (ATSDR, 2001), 180mg/kg (ATSDR, 2001), 220mg/kg (ATSDR, 2001), 230mg/kg (ATSDR, 2001), 80mg/kg (ATSDR, 2001), 120mg/kg (ATSDR, 2001), 150mg/kg (ACGIH 7th, 2001), 200mg/kg (ACGIH 7th, 2001), 150mg/kg (EHC 71, 1987), 135mg/kg (EHC 71, 1987), 205mg/kg (EHC 71, 1987), 78mg/kg (EHC 71, 1987), 65mg/kg (EHC 71, 1987), 27mg/kg (EHC 71, 1987), 83mg/kg (EHC 71, 1987), 146mg/kg (EHC 71, 1987) and 175mg/kg (EHC 71, 1987).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
88-12-0,1-vinyl-2-pyrrolidone,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Based on LD50 value =989 mg/kg obtained by application of the formula to LD50 value (834, 1,314, 1,043, 1,022, 1,700, and 2,500 mg/kg) of the rat indicated in NICNAS (2000) and EU-RAR (2003), it was classified into Category 4. In addition, EU-Annex I, which is Xn; R20/21/22-48/20, is equivalent to the GHS Category 3 to 4. ",2008.03.17
88-60-8,2-tert-Butyl-5-methylphenol,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"In single acute oral toxicity test (OECD TG 401, GLP) employing a rat, there is a description that LD50 value falls between 130 and 320 mg/kg in male and between 320 and 800 mg/kg in female (Health, Labor and Welfare Ministry reports (Access on December 2008)). Among these values, if based on LD50 value in male as low value, Category 3 and Category 4 cannot be identified. There is a description that LD50 value of the oral administration study (GLP) employing a mouse is 580 mg/kg in male and 740 mg/kg in female in SIDS (2002). When these data are included, many of data correspond to Category 4. Thus, it was classified into Category 4. ",2009.3.31
88-72-2,2-Nitrotoluene,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Calculated based on the rat LD50 value: 890mg/kg (CERI Hazard Data, 1999, DFGOT vol.8, and 1997), 891mg/kg (NTP TR 504, 2002, IARC 65, 1996), 2100mg/kg(IARC 65, 1996) and 2546mg/kg (CERI Hazard Data, 1999, DFGOT vol.8, 1997). Since the calculated value was 1221mg/kg, it was classified to category 4.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
88-73-3,"Benzene, 1-chloro-2-nitro-",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Based on the LD50 = 203mg/kg calculated from the LD50 values in rats (251, 263, 560, 144, 270 and 268mg/kg) (SIDS (2001), DFGOT Vol.4 (1992), IARC(1996) and RTECS (2003)), the substance was classified as Category 3.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
88-85-7,"2-(1-Methylpropyl)-4,6-dinitrophenol",Acute toxicity (oral) - Category 2,,,,Based on the rat LD50 (oral route) value of 25mg/kg (CERI Hazard Data 2001-15 (2002)).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
88-89-1,Picric acid,Acute toxicity (oral) - Category 3,,,,"Based on the LD50 value of 214 mg/kg calculated from the testing data of rat LD50 (oral route) of 492mg/kg (Report by the Ministry of Health, Labour and Welfare (2001)), 283 mg/kg (Report by the Ministry of Health, Labour and Welfare (2001)), 200mg/kg (DFGOT vol. 17 (2002)) and 290mg/kg (DFGOT vol. 17 (2002)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
89-61-2,"1,4-Dichloro-2-nitrobenzene",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,000mg/kg representing the lower of the two testing data, 1,000mg/kg and  2,503mg/kg (CERI Hazard Data 99-1 (2000)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
89-72-5,2-sec-Butylphenol,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Although there were two data of 2.7g/kg  (ACGIH (2001)) and 320 mg/kg (RTECS (2004)) in rat LD50, the lower one was adopted and it was set as Category 4.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
89269-64-7,"(Z)-2'-methylacetophenone 4,6-dimethyl-2-pyrimidinylhydrazone",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 642mg/kg (Agricultural Chemical Registration Data (1991)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
89784-60-1,pyraclofos,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 237 mg/kg
REFERENCE SOURCE: Agricultural Chemical Registration Data","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
90-02-8,Salicylaldehyde,Acute toxicity (oral) - Category 4,,,,Based on the rat LD50 (oral route) value of 520mg/kg (CERI Hazard Data 2001-50 (2002)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
90-04-0,"Aniline, 2-methoxy-",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 2000 mg/kg
REFERENCE SOURCE: PATTY (5th, 2001)","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
90-12-0,1-methylnaphthalene,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"From a description of LD50 value of 1,840 mg/kg (MOE Risk Assessment, Volume 6 (2008), HSDB (2004)) in the oral administration test employing rats, it was classified into Category 4. ",2009.3.31
90-13-1,1-Chloronaphthalene,Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,540mg/kg (CICAD 34 (2001)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
900-95-8,fentin acetate,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Based on the rat oral LD50 values : 140mg/kg and 298mg/kg (JMPR 827, 1991), we adopted the lower value (140mg/kg) to classify the substance as Category 3.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
9004-82-4,Sodium alpha-dodecan-1-yl-omega-(sulfonatooxy)poly(oxyethylene),Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"In the information on List3, since LD50 value of the oral administration test employing a rat is 1,600 mg/kg (RTECS (1999)), it was classified into Category 4. ",2009.3.31
9036-19-5,Poly(oxyethylene) octylphenyl ether,Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,700mg/kg representing the lowest of the testing data, 4,190mg/kg (EO 9), 11,600mg/kg (EO 9) (CERI Hazard Data 2001-42 (2002)), 1,700mg/kg (EO 8-10) and >28,000mg/kg (EO 40) (CERI-NITE Hazard Assessment No.105 (2006)).
(Memo) EO: the number of moles of ethylene oxide added.
Note: Commercial products typically contains EO chain lengths ranging from 9 to10 (CERI-NITE Hazard Assessment No.105 (2006)). The present substance is thus classified into Category 5 based on the LD50 value for EO 9 (4,190mg/kg).
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-15-6,Phthalonitrile,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"It was set as Category 3 based on rat LD50= 86.1mg/kg. This value was calculated by four data (85mg/kg, 85 mg/kg, 125 mg/kg, and 125 mg/kg) (the Health, Labor and Welfare Ministry reports (2005), SIDS (2001)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
91-20-3,Naphthalene,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Rat LD50 value : Caluculation was applied based on the following data: About 1800mg/kg (ACGIH 7th, 2001), 1780mg /kg (DFGOT vol.11, 1998), 9430mg /kg (DFGOT vol.11, 1998,  CERI Hazard Data, 1997, NTP TR500, and 2000), 1110mg/kg (DFGOT vol.11, 1998, EHC 202, 1998, NTP TR500, 2000), 2200mg/kg(DFGOT vol.11, 1998, EHC 202, 1998, ATSDR, 2003), > 2000mg /kg (EU RAR, 2003),, 2300mg/kg (EU RAR, 2003), 490mg/kg (CERI Hazard Data, 1997, EHC 202, 1998),  1250mg/kg (EHC 202, 1998), 1800mg/kg (EHC 202, 1998), and 2600mg/kg (ATSDR, 2003). Since the calculated values was 1157mg/kg, this value was classified to category 4.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-22-5,Quinoline,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Of the LD50 values in rats of 331mg/kg and 460mg/kg (PATTY (5th, 2001), RTECS (2004), HSDB(2003) and IUCLID (2000)),  we adopted the lower value to classify the substance as Category 4.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-23-6,"Benzene, 1-methoxy-2-nitro-",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Since rat oral toxicity average value was 740mg/kg, it was set as Category 4.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-57-6,2-Methylnaphthalene,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"FromLD50 value 1,630 mg/kg (6th volume (2008) of MOE risk assessment) of an oral administration test employing a rat, it was classified into Category 4. In addition, there is a description of female 3,180 mg/kg and male 4,200 mg/kg (IRIS (2003)) as LD50 value of the oral administration test employing a rat for 1:2 mixtures of 1-Methylnaphthalene and 2-Methylnaphthalene. ",2009.3.31
917-61-3,Sodium cyanate,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Based on the LD50 values in rats of 1500mg/kg (RTECS, 2006) and 1206.1mg/kg (preparation) (the Agrichemicals Newsletter Supplement No. 17, 1994), the lower value was adopted to classify the substance as Category 4.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
92-52-4,Biphenyl,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"Calculated based on rat LD50 values: 2400mg/kg (CERI Hazard Data, 1999 and MOE Risk Assessment the 1st volume, 2002),  3280mg/kg (MOE Risk Assessment the 1st volume, 2002, ACGIH 7th, 2001, and PATTY 4th, 1994), and 5040mg/kg (CERI Hazard Data, 1999). Since the calculated values was 2489mg/kg, it was set as Category 5.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
92-84-2,10H-Phenothiazine,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 5000 mg/kg
REFERENCE SOURCE: ACGIH (7th, 2001)","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
93-15-2,"4-Allyl-1,2-dimethoxybenzene",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,179mg/kg (PATTY (4th, 1999)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
93-76-5,"2,4,5-T",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Based on rat LD50 value: 500 to 750 mg/kg (DFGOT vol.11, 1998), the lowest value was adopted and it was set as Category 4.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
94-59-7,"5-Allyl-1,3-benzodioxole",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"It was classified into Category 4 from LD50 value 1,950 mg/kg (JECFA (1980), HSDB (2005)) of the oral administration test employing a rat. In addition, in EU classification, it is Xn; R22 (EU-Annex I). ",2009.3.31
94-74-6,(4-chloro-2-methylphenoxy)acetic acid,Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 823mg/kg (Agricultural Chemical Registration Data (1989)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
94-75-7,"2,4-Dichlorophenoxyacetic acid",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 420 mg/kg
REFERENCE SOURCE: Agricultural Chemical Registration Data (1992)","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
941-69-5,N-Phenylmaleimide,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"From LD50 value 153 mg/kg (male), 188 mg/kg (female) (Health, Labor and Welfare Ministry report (Access on November 2008)) of the acute oral toxicity test (OECD TG 401, GLP) employing a rat, it was classified into Category 3. ",2009.3.31
944-22-9,fonofos,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"It was set as Category 2 based on LD50=5.74 mg/kg calculated by nine data (ACGIH (2001), PATTY (5th, 2001), PIMs (1998)) of rats. In addition, only one data of PATTY (5th, 2001) described LD50 with dividing into racemic mixtures, S object, and R object. But all other data had particularly made reference about used isomer, it considered altogether that it was racemic mixtures. And it used only the value of racemic mixtures for calculation also from one data of PATTY (5th, 2001).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-16-9,Benzothiazole,Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 380mg/kg representing the lower of the two testing data, 492mg/kg and 380mg/kg (PATTY (4th, 2000)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-47-6,o-Xylene,Acute toxicity (oral) - Category 5,,,,"Based on the testing data of rat LD50 (oral route) of 3,608mg/kg (EHC 190 (1997)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-48-7,o-Cresol,Acute toxicity (oral) - Category 3,,,,Based on the testing data of rat LD50 (oral route) of 121 mg/kg (EHC 168 (1995)).,"Apr. 20, 2006 (Environmental Hazards: May 24, 2006)"
95-49-8,o-Chlorotoluene,Acute toxicity (oral) - Category 5,,,,"Based on the LD50 value calculated from the testing data of rat LD50 (oral route) of 3,227mg/kg (SIDS (2004)), 3,860mg/kg (SIDS (2004)) and 3,900mg/kg (MOE Risk Assessment vol.3 (2004)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-50-1,o-Dichlorobenzene,Acute toxicity (oral) - Category 4,,,,"Based on the testing data of rat LD50 (oral route) of 1,516mg/kg (NICNAS (2001)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
95-51-2,o-Chloroaniline,Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,016mg/kg (CERI Hazard Data 99-25 (2000)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-53-4,o-Toluidine,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 698mg/kg calculated from the testing data of rat LD50 (oral route) of 670mg/kg, 940mg/kg (CERI Hazard Data 97-21 (1998)) and 900mg/kg (CICAD No.7 (1998)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-54-5,o-Phenylenediamine,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 510mg/kg, calculated from the testing data of rat LD50 (oral route) of 510mg/kg, 3,000mg/kg (CERI Hazard Data 2001-31 (2002)), 660mg/kg and 1,284mg/kg (ACGIH (7th, 2001)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
