CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
88-60-8,2-tert-Butyl-5-methylphenol,Specific target organs/systemic toxicity following repeated exposure - Category 2(liver),Health Hazard,Warning,May cause damage to organs through prolonged or repeated exposure(liver),"In the combination test of repeated dose toxicity study and reproduction screening study in rats (OECD TG 422, GLP), ""increase in liver weight, significant increase in frequency of centrolobular hypertrophy of hepatocytes, and localized necrosis or fibrosing in the liver"" (Ministry of Health, Labour and Welfare reports (Access on December 2008) are found within the scope of the guidance value of Category 2, it was classified into Category 2 (liver). Moreover, it is written in the test that significant increase in ""kidney weight was found, however, there were no changes considered to be effects of administration in the histopathology test, and there were also no findings that suggest kidney dysfunctions in the male urine test"""" (Ministry of Health, Labour and Welfare reports (Access on December 2008). ",2009.3.31
88-72-2,2-Nitrotoluene,Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood); Category 2 (liver),Health hazard,"Danger; Warning",Causes damage to organs (blood) through prolonged or repeated exposure; May cause damage to organs (liver) through prolonged or repeated exposure,"Based on the description that anemia is occured in chronic exposures (PATTY (4th, 1994)), it was classified into Category 1 (blood). Based on the description that in the 14-days feeding oral administration tests using the rat, the effects on the liver were observed with the dosage a little exceeding the Category 2 guidance value range (CERI Hazard Data (1999), DFGOT (vol.8, 1997), IARC 65 (1996)), it was classified into Category 2 (liver).","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
88-73-3,"Benzene, 1-chloro-2-nitro-","Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood, liver)",Health hazard,Danger,"Causes damage to organs (blood, liver) through prolonged or repeated exposure","Because of the description in document of Priority 1 that effects such as increasing methemoglobin concentration and hepatocellular necrosis with concentration lower than the guidance value classified in Category 1 in the inhalation study with rats and mice (CERI Hazard Data (1999); IARC 65 (1996); SIDS (2001)), it was classified into Category 1 (blood, liver).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
88-85-7,"2-(1-Methylpropyl)-4,6-dinitrophenol","Specific target organs/systemic toxicity following repeated exposure - Category 1 (liver, kidneys, nervous system, testes, uterus) Category 2 (blood system, visual organ)",,,,"Based on the human evidence: ""the substance has toxic effects on the liver, kidneys and nervous system, and produces degenerative changes in the hepatic parenchyma and renal tubules"" (CERI Hazard Data 20001-5 (2002)), ""this substance has effects on the kidneys, liver, blood, immune system and eye, may cause cataract; may induce reproductive toxicity in humans"" (ICSC (J) (1994)). Also based on the evidence from animal studies: ""Histological changes in the testes including abnormal spermatozoa, spermatids and multinucleated spermatogenic cells,"" ""tubular atrophy of testes"" (HSDB (2003)), ""cystic endometrial hyperplasia and testicular atrophy"" (IRIS (1987)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Categories 1 and 2. The effects on the blood system and visual organ are classified into Category 2 since the priority rating of the referenced study (ICSC (J)) is 2.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
88-89-1,Picric acid,Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood system) Category 2 (testes),,,,"Based on the evidence from animal studies including ""anemia due probably to hemolysis and seminiferous tubular atrophy"" (2001 Report by the Ministry of Health, Labour and Welfare). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
89-61-2,"1,4-Dichloro-2-nitrobenzene","Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood system) Category 2 (nervous system, liver, testes)",,,,"Based on the evidence from animal studies including ""decreased locomotor activity, hind limb weakness, staggering gait, prone or lateral (or side, lying) position, bradypnea, wryneck"" (Report by the Ministry of Health, Labour and Welfare (1996)), ""increased liver weight, bilirubinemia, hepatocyte hypertrophy, adverse effects on the testes including necrosis of the seminiferous epithelia, azoospermia, impaired spermatogenic ability"" (SIDS (2005)), ""decreases in RBC count/hemoglobin concentration, extramedullary hematopoiesis of the spleen, hyperemia, deposit of hemosiderin"" (CERI Hazard Data 99-1 (2000)). The effects on nervous system, liver, testes were observed at dosing levels within the guidance value ranges for Category 2, while the effects on the blood system for Category 1.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
90-02-8,Salicylaldehyde,Specific target organs/systemic toxicity following repeated exposure - Category 2 (liver),,,,"Based on the evidence from animal studies including ""hepatocyte swelling with vacuolated cytoslasm"" (Report by the Ministry of Health, Labour and Welfare (1996)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
90-04-0,"Aniline, 2-methoxy-",Specific target organs/systemic toxicity following repeated exposure - Category 2 (blood),Health hazard,Warning,May cause damage to organs (blood) through prolonged or repeated exposure,"Due to the description that in the four-week repeated oral administration study using rat, the hemalytic anemia was occurred in more than 80 mg/kg dose (EU-RAR (2002), DFGOT vol.10 (1998)), it was classified into Category 2 (blood). In addition, in human, although anemia did not appear in the workers who were exposed for six months in ortho anisidine (0.4 ml/m3) day for 3.5 hours per day, the increase of sulfhemoglobin and methemoglobin are observed (DFGOT vol.10(1998)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
90-12-0,1-methylnaphthalene,Specific target organs/systemic toxicity following repeated exposure - Category 2(lung),Health Hazard,Warning,May cause damage to organs through prolonged or repeated exposure(lung),"In 13 weeks mixed feed administration test employing mice ""Affection other than growth suppression has not been seen."" , and in 81weeks mixed feed administration test using a mouse, there is a description of ""Alveolar proteinosis was seen.""(ATSDR (2005)). Since the alveolar proteinosis was seen within the range of guidance value of Category 2, it was classified into Category 2 (lungs). ICSC (1997) has described as ""Lungs may be risked by repeated or long-term exposure."" In addition, in the test where the mixture of 1-Methylnaphthalene and 2-Methylnaphthalene was applied to mice's skins for 30 weeks twice/week, there is a description of ""Alveolar proteinosis was seen.""(ATSDR (2005)). ",2009.3.31
90-13-1,1-Chloronaphthalene,Specific target organs/systemic toxicity following repeated exposure - Category 2 (skin),,,,"Based on the human evidence: ""chloracne may develop after chronic exposure"" (HSDB (2003)). 
Since the priority rating of the referenced study is 2, these effects are classified into Category 2 (skin). ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
900-95-8,fentin acetate,Specific target organs/systemic toxicity following repeated exposure - Category 1 (immune system),Health hazard,Danger,Causes damage to organs (immune system) through prolonged or repeated exposure,"Since suppression of immune responses to tetanus toxoids in a guinea pig is observed in the guidance concentration range of Category 1(CICAD 13, 1999), and, triphenyl tin compounds may affect an immunity system and may impair this function (CICAD 13, 1999), it was classified into Category 1 (immune systems).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
9016-45-9,Poly(oxyethylene) nonylphenyl ether,Specific target organs/systemic toxicity following repeated exposure - Category 2(cardiovascular system),Health Hazard,Warning,May cause damage to organs through prolonged or repeated exposure(cardiovascular system),"According to the Initial Risk Assessment No.96 (2005), ""an increase in relative liver weight in female rats and, in the histopathological examination, fatty change in hepatic cell in male and female rats"" were observed at 250 mg/kg/day or more in 90-day oral study in rats. However, 250 mg/kg/day is not within the limits of the guidance value of ""Category 2."" Therefore, liver is not included in the specific target organ for repeated exposure. Moreover, according to the paper by Smyth and Calandra (1969), focal necrosis of heart muscle was observed not only in the dogs but in the guinea pig as well. In the NPE20 oral administration study using dogs, focal myocardial necrosis is observed in the group receiving 0.20g/kg/day (34-day administration) and the group receiving 0.04g/kg/day (90-day administration), and both doses are within the guidance value ranges of ""Category 2"" after conversion during the dosing period. In the public comments, it is pointed out that GHS classification should be considered by dividing the substance into E.O. add. mols, but there is no limit to E.O. add. mols determined for this substance, ""poly (oxypropylene) = nonylphenyl ether"" and classification for the most hazardous substance must be adopted. Therefore, since focal myocardial necrosis is observed within the guidance value ranges equivalent to ""Category 2"" in the NPE20 oral administration study using dogs, it is considered proper to be defined as ""Category 2 (cardiovascular system)"", if based on GHS classification. ",39506.0
90583-37-2,"Sulfurous acid, lead(2+) salt, basic","Specific target organs/systemic toxicity following repeated exposure - Category 1 (central nervous system, blood, kidneys)",Health hazard,Danger,"Causes damage to organs (central nervous system, blood, kidneys) through prolonged or repeated exposure","Although there was no data of this product, since inorganic lead compounds had effects on central nervous systems, blood, and renal (ACGIH-TLV (2005) of Priority 1 document), it was classified into Category 1 (a central nervous system, blood, kidney).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
91-20-3,Naphthalene,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood, eye, nose)",Health hazard,Danger,"Causes damage to organs (blood, eye, nose) through prolonged or repeated exposure","Based on the description that hemolytic anemias was acknowledged by repeated inhalation of low concentrations exposure in humans (DFGOT (vol.11, 1998)), the description that in the occupational evidence of exposure , lens opacity was observed (ACGIH (7th, 2001), DFGOT (vol.11, 1998), EU RAR (2003), IRIS (1998), CERI Hazard Data (1997), NTP TR500 (2000) and ATSDR (2003)), and the description that in the inhalation exposure test using the rat, the change of olfactory epithelium was observed with the Category 1 guidance value range (EU RAR (2003)), it was classified into Category 1 (blood, eyes, nasal ).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-22-5,Quinoline,"Specific target organs/systemic toxicity following repeated exposure - Category 2 (liver, eye(retina))",Health hazard,Warning,"May cause damage to organs (liver, eye(retina)) through prolonged or repeated exposure","Because of the reports in Priority 1 and 2 that the effects on rats liver (vascular neoplasm of liver, an increase in liver weight, and bile duct proliferation) at doses classified as Category 2 for guidance values (PATTY (5th, 2001), IUCLID (2000)), and of the description in Priority 2 of the effects on human livers and eyes (retinae) (ICSC(J) (1993), HSDB (2003), SITTIG (4th, 2002)), it was classified into Category 2 (liver, eye (retina)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-23-6,"Benzene, 1-methoxy-2-nitro-","Specific target organs/systemic toxicity following repeated exposure - Category 2 (blood, liver, spleen, bladder)",Health hazard,Warning,"May cause damage to organs (blood, liver, spleen, bladder) through prolonged or repeated exposure","It was classified to as ""Category 2"" because the bad influences, such as hemolytic anemia and internal organ weights etc., are observed in oral repeated exposure for four weeks or more to a rat (more than 40mg / kg/day) (DFGOT vol.9 (1998)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-57-6,2-Methylnaphthalene,Specific target organs/systemic toxicity following repeated exposure - Category 2 (lung),Health Hazard,Warning,May cause damage to organs through prolonged or repeated exposure(lung),"In 81weeks mixed feed administration test employing mice, since there was a description of ""The significant increase of alveolar proteinosis was observed.""(IRIS (2003)), within the range of the guidance value of Category 2, it was classified into Category 2 (lungs). ICSC (1997) has described as ""Lungs may be risked by repeated or long-term exposure."" In addition, in the test where the mixture of 1-Methylnaphthalene and 2-Methylnaphthalene was applied to mice's skins for 30 weeks twice/week, there is a description of ""Alveolar proteinosis was seen.""(ATSDR (2005)). ",2009.3.31
917-61-3,Sodium cyanate,Specific target organs/systemic toxicity following repeated exposure - Category 2 (nervous system),Health hazard,Warning,May cause damage to organs (nervous system) through prolonged or repeated exposure,"There is a statement that the influence on an optic nerve (change of a visual field) was observed in human repeated exposure (RTECS (2006) of Priority 2 document). Moreover, although an exposure periods is less than (3-10 days) 14 days, there is a report that the influence on the peripheral nervous system and central nervous system (flaccid paralysis, and somnolence) was observed in the mouse and the guinea pig (RTECS, 2006). As mentioned above, it was classified into Category 2 (nervous systems).","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
92-52-4,Biphenyl,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (liver, nervous system, respiratory organs); Category 2 (kidneys)",Health hazard,"Danger; Warning","Causes damage to organs (liver, nervous system, respiratory organs) through prolonged or repeated exposure; May cause damage to organs (kidneys) through prolonged or repeated exposure","Based on the descriptions in CERI Hazard Data (1999), MOE Risk Assessment the 1st volume (2002), CICAD 6 (1999), ACGIH (7th, 2001), or PATTY (4th, 1994) that a liver damage, the influence on a center and the peripheral nervous system and bronchitis are reported in occupational explosure case, it was classified in Category 1 (liver, nervous systems,respiratory systems). Moreover, based on the description in CICAD 6 (1999) that  the renal effects was seen in the range of  guidance value of Category 2 in the oral feeding administration tests during 21 days using the rat, it was classified in Category 2 (kidney).","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
93-15-2,"4-Allyl-1,2-dimethoxybenzene","Specific target organs/systemic toxicity following repeated exposure - Category 2 (liver, stomach, blood system, adrenal, submandibular gland)",,,,"Based on the evidence from animal studies including ""hepatocellular hypertrophy, oval cell hyperplasia, bile duct hyperplasia (females), cystic degeneration, neuroendocrine cell hyperplasia and atrophy of the glandular stomach,"" ""increased platelet counts; increased serum activities of alanine aminotransferase and sorbitol dehydrogenase indicative of hepatocellular lesions; increased incidences of adrenal gland cortical hypertrophy and/or cytoplasmic alteration in the submandibular gland occurred,"" ""the incidences of lesions of the glandular stomach were increased"" (NTP TR491 (2000)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2.

","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
93-76-5,"2,4,5-T","Specific target organs/systemic toxicity following repeated exposure - Category 1 (skin); Category 2 (kidneys, immune system)",Health hazard,"Danger; Warning","Causes damage to organs (skin) through prolonged or repeated exposure; May cause damage to organs (kidneys, immune system) through prolonged or repeated exposure","It was classified to Category 1 as the skin is considered target organ because of the description that chloracne is found in the manufacturing workers of DFGOT (vol.11, 1998). Moreover, it was classified to Category 2 as kidney and immune systems are considered target organ because of the description that the renal effects and decrease of white corpuscles were acknowledged in guidance value  Category 2 by the oral study using the rats of DFGOT (vol.11, 1998), and because of the description that lymphopenia was acknowledged in guidance value Category 2 by the oral study using the dogs of ACGIH (7th, 2001).","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
94-59-7,"5-Allyl-1,3-benzodioxole","Specific target organs/systemic toxicity following repeated exposure - Category 2(liver, skeletal muscle)",Health Hazard,Warning,"May cause damage to organs through prolonged or repeated exposure(liver, skeletal muscle)","Since ""damage in liver"" (JECFA (1980)) was observed in the oral administration test in male and female rats, and ""skeletal muscle atrophy"", ""severe liver fat infiltration"" and ""atrophy and necrosis of hepatocytes "" (JECFA (1980), HSDB) were observed in the oral administration test in male and female dogs within the limits of the guidance value of Category 2, it is classified into Category 2 (liver, skeletal muscles). ",2009.3.31
94-74-6,(4-chloro-2-methylphenoxy)acetic acid,"Specific target organs/systemic toxicity following repeated exposure - Category 2 (blood system, kidneys, skin)",,,,"Based on the evidence from animal studies including ""dehairing,"" ""low body weight,"" ""reduced food consumption,"" ""increased urinary output,"" ""decreased ketone bodies in the urine,"" ""decreased specific gravity of urine,"" and ""pale urine."" Hematobiological examination revealed ""increased MCV,"" ""decreased platelet count,"" ""decreased MCHC/Hb/RBC,"" ""decreased bilirubin/Cl/protein/albumin/globulin,"" and ""increased phosphorus/neutral fat/creatinine/BUN."" Pathological examination showed ""increased incidence of decreased eosinophilic corpuscles in proximal renal tubular epithelium,"" ""decreased incidence of calcinosis,"" and ""increased incidence of hair follicle atrophy"" (Agricultural Chemical Registration Data (1993)). These effects were observed at dosing levels within the guidance value ranges for Category 2. 

","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
94-75-7,"2,4-Dichlorophenoxyacetic acid",Specific target organs/systemic toxicity following repeated exposure - Category 2 (liver),Health hazard,Warning,May cause damage to organs (liver) through prolonged or repeated exposure,"In the feeding administration tests for 90 days in rat, the effects were observed in the liver (hepatocellular hypertrophy) at 100mg/kg or more, and the effects on an eye (cataract) were observed at 300mg/kg, and in the feeding administration tests for 90 days of dog, the effect in the liver (chronic active inflammations) was observed at 7.5mg/kg/day (Agricultural Chemical Registration Data, 1998). Althogh the effects on the liver was within the upper limit of guidance value range of Category 2, it was observed within the guidance value of Category 1 with the dog, and in chronic toxicity and carcinogenicity merging study for two years using rat, the effects on eye (retinal degeneration) and the liver (hepatocytic hypertrophy, eosinophila) and the lung (inflammation) were observed at 150mg/kg (Agricultural Chemical Registration Data, 1998), since all were outside guidance range of Category 2, and findings of the liver in dogs was observed to be one of four examples (males and females) and the extent was also moderate, it was not judged to be the serious toxic effect which endorses the Category 1, it was classified into Category 2 (liver).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
944-22-9,fonofos,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (nervous system, liver, small intestine)",Health hazard,Danger,"Causes damage to organs (nervous system, liver, small intestine) through prolonged or repeated exposure","There is a statement  that in rats and dogs, the cholinesterase inhibition in red blood cell and plasma or serum, and histologic changes of small intestine and liver are observed in the dosage of guidance value within the limits of category 1(PATTY (5th, 2001), HSDB (2005)). There is a statement that in humans cholinesterase inhibition,  depression, anxiety, convulsion and respiratory insufficiency etc. owing to neuropathy and hepatic dysfunction may be occured (ICSC (J), (1997), HSFS (1999), SITTIG (2002)). It was classified to as Category 1 (a nervous system, liver, small intestine) based on the above informations.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-13-6,indene,"Specific target organs/systemic toxicity following repeated exposure - Inhalation: Category 1 (liver, kidneys)",Health hazard,Danger,"Inhalation: Causes damage to organs (liver, kidneys) through prolonged or repeated exposure ","Since the effects on the renal and liver is seen as a result of continuous exposure with the concentration below the guidance value of Category 1 in the animal experiment (ACGIH (2001)), it was classified to as ""Category 1"".","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-31-8,N-(tert-Butyl)-2-benzothiazolesulfenamide,"Specific target organs/systemic toxicity following repeated exposure - Category 2 (kidneys, blood system, liver)",,,,"Based on the evidence from animal studies including ""vacuolar degeneration of the proximal renal tubules and hemolysis"" (Report by the Ministry of Health, Labour and Welfare (1997)), ""localized or multiple focal necrosis in the liver"" (NITE Initial Risk Assessment No.22 (2005)), ""histopathological changes in the liver were observed in the highest dose group"" (SIDS (2003)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2.
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-33-0,N-Cyclohexyl-2-benzothiazolesulfenamide,Specific target organs/systemic toxicity following repeated exposure - Category 2 (kidneys),,,,"Based on the evidence from animal studies including "" dose-dependent accumulation of hyaline droplet in the proximal renal tubular epithelium"" (Report by the Ministry of Health, Labour and Welfare (1997)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-48-7,o-Cresol,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (central nervous system, heart, liver, kidneys, respiratory organs)",,,,"Based on the evidence from animal studies including ""a decrease in locomotor activity, adverse effects on body weight gain, pulmonary edema and hemorrhage, degeneration of the myocardium, liver, kidneys and central nervous system (nerve cells and glia cells), upper respiratory tract inflammation, pulmonary edema, perivascular fibrosis"" (CERI Hazard Data 97-9 (i) (1998)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1.
","Apr. 20, 2006 (Environmental Hazards: May 24, 2006)"
95-49-8,o-Chlorotoluene,"Specific target organs/systemic toxicity following repeated exposure - Category 2 (kidneys, central nervous system, liver)",,,,"Based on the evidence from animal studies including ""color fading and swelling of the kidneys, depression of the central nervous system, adverse effects on the liver"" (CERI Hazard Data 2001-66 (2002)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-50-1,o-Dichlorobenzene,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (nervous system, liver, blood system, respiratory organs) Category 2 (kidneys)",,,,"Based on the human evidence including ""polyneuropath, hepatopathy, nasal/respiratory irritation"" (CERI-NITE Hazard Assessment No.2 (2004)), ""bone marrow hyperplasia, acute hemolytic anemia, leukocytosis"" (CERI Hazard Data 98-19 (1999)), and the evidence from animal studies including ""renal tubular degeneration, pneumonia (with its physicochemical properties unknown)"" (CERI-NITE Hazard Assessment No.2 (2004)). The effects on the liver and on the respiratory organs were observed at dosing levels within the guidance value ranges for Category 2 and Category 1, respectively. ","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
95-51-2,o-Chloroaniline,Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood system) Category 2 (central nervous system),,,,"Based on the evidence from animal studies including ""increased blood methemoglobin concentration, cyanosis, tremor and increased Heinz bodies"" (NITE Initial Risk Assessment No.58 (2005)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1 (blood system), and Category 2 (central nervous system).
","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-53-4,o-Toluidine,Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood system),,,,"Based on the human evidence including ""methemoglobinemia (6-19%)"" (DFGOT vol.3 1992), and the evidence from animal studies including ""congestion of the spleen, increased extramedullary hematopoiesis, hemosiderin deposition and increased bone marrow cells"" (CERI-NITE Hazard Assessment No.202 (2004)), ""methemoglobinemia, erythropenia and reticulocytosis"" (CERI Hazard Data 97-21 (1998)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2.
","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-54-5,o-Phenylenediamine,"Specific target organs/systemic toxicity following repeated exposure - Category 2 (respiratory organs, heart, kidneys)",,,,"Based on the human evidence including ""nasal congestion, nasal irritation, dyspnea, blood Heinz bodies,"" ""angitis, right coronary artery infarction, pulmonary congestion, renal hypertrophy and glomerulonephritis"" (IUCLID (2000)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-63-6,"1,2,4-Trimethylbenzene","Specific target organs/systemic toxicity following repeated exposure - Category 2(central nervous system, lung)",Health Hazard,Warning,"May cause damage to organs through prolonged or repeated exposure(central nervous system, lung)","For humans, it is reported that ""in a survey of workers using a solvent containing Trimethylbenzene isomers adulterated with Benzene, symptoms of the central nervous system, symptoms of the central nervous system, asthmatoid bronchitis and anemia can be seen, but for anemia the effects of Benzene cannot be ignored"" (ACGIH (7th, 2001), (MOE Risk Assessment, vol. 6 (2008)). However, this solvent was a mixture containing 50% of the substance under consideration and 30% of isomers 1, 3, and 5, so this report was not used. For animals, there are reports that ""reversible tubular hyaline droplet degeneration were observed in the kidney in males, but no effects in females"" (Ministry of Health, Labor and Welfare Report (Access on September 2008)) in a 28-day repeated oral toxicity test in rats (Guidelines for the 28-Day Repeat Dose Toxicity Test of Chemicals (Japan), GLP), and that ""irreversible impairment in motor coordination, significantly increased incidence of lung damage and reduction of erythrocyte count"" (MOE Risk Assessment, vol. 6 (2008)) were observed in a 3-month inhalation exposure test in male rats. Effects on laboratory animals seen in the central nervous system, lungs and blood system are all within the range of guidance values for Category 2, but there are no other findings on the blood system, so these reports are not used. The kidney symptoms are considered to be effects specific for male rats, and are outside the range of guidance values for Category 2. For the reasons stated above, it was classified as Category 2 (central nervous system, lungs). ",2009.3.31
95-68-1,"2,4-Dimethylaniline","Specific target organs/systemic toxicity following repeated exposure - Category 1(blood system, liver)",Health Hazard,Danger,"Causes damage to organs through prolonged or repeated exposure(blood system, liver)","Within the limits of the guidance value of Category 1, ""an increase in relative and absolute liver weight, an increase in hyaline droplet on the epithelium of kidney tubules of kidney, a decrease in the amount of hemoglobin, an increase in the platelet count and an increase in activated partial thromboplastin time were observed in male rats, and an increase in the amount of total cholesterol was observed in female rats, as well as hypertrophy of hepatocytes at the center of the hepatic lobule was observed both in male and female rats.""(MOE Risk Assessment vol. 6 (2008))  Within the limits of the guidance value of Category 2, ""an increase in relative and absolute liver weight, an increase in relative kidney weight, a decrease in the amount of hemoglobin and a decrease in the prothrombin time were observed in female rats"" (MOE Risk Assessment vol. 6 (2008)). About the effects on the liver, from description in ACGIH (7th, 2001) that ""hepatocellular necrosis and bile duct hyperplasia were observed in male rats"" within the limits of the guidance value of Category 2, they are adopted to categorize. Since an increase in hyaline droplet on the epithelium of kidney tubules of kidney was only observed in male rats, it is not adopted to categorize. Therefore, it is classified into Category 1 (blood systems, liver). ",2009.3.31
95-73-8,"2,4-Dichlorotoluene","Specific target organs/systemic toxicity following repeated exposure - Category 2(liver, kidney)",Health Hazard,Warning,"May cause damage to organs through prolonged or repeated exposure(liver, kidney)","It is written in 46-day repeated dose toxicity/reproduction combination test in rats (OECD TG 422) that ""there were centrolobular hypertrophy of hepatocytes, atrophy and reproduction of tubular epithelium, and extension of tubular"" (Ministry of Health, Labour and Welfare reports (Access on September 2008). Since these effects were found within the scope of the guidance value of Category 2, it was classified into Category 2 (liver, kidney). ",2009.3.31
95-76-1,"3,4-Dichloroaniline",Specific target organs/systemic toxicity following repeated exposure - Category 2(blood system),Health Hazard,Warning,May cause damage to organs through prolonged or repeated exposure(blood system),"""Coordination deficit of muscle, increase in serum methemoglobin level, the number of red blood cells, LDH, dysfunction of the liver (increase in BSP level), kidney damage (increase in BUN level) in the administered group of 20 mg/kg"" are described in 6-month oral administration test in rats (IUCLID (2000)). Moreover, since it is written that ""3,4-, 2,4-, 2,5-Dichloroaniline is methemoglobin formative substance"" (EU-RAR (2006)), it was classified into Category 2 (blood systems). In addition, about ""hepatic dysfunction and injury to the kidney"", since it was unspecified, it was excluded from target organs. ",2009.3.31
95-80-7,"2,4-Toluenediamine","Specific target organs/systemic toxicity following repeated exposure - Category 1 (liver, kidneys) Category 2 (blood system, spleen, testes)",,,,"Based on the evidence from animal studies including ""centrolobular necrosis"" (NTP TR162 (1979)), ""increased hematopoiesis and vacuolation of hepatocytes"" (MOE Risk Assessment vol.4 (2005)), ""chronic renal disease, fatty degeneration and diffuse changes of hepatocytes"" (CERI Hazard Data 2000-8 (2001)), ""atrophy of the spleen/testes"" (BUA 192 (1998)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Categories 1and 2.
","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-82-9,"2,5-dichloroaniline",Specific target organs/systemic toxicity following repeated exposure - Category 2(blood system),Health Hazard,Warning,May cause damage to organs through prolonged or repeated exposure(blood system),"There are reports of ""hemolytic anemia and elevated total bilirubin levels, and in females, increased erythrocyte production in the bone marrow and hemosiderosis in the lien in males of 150 and 750 mg/kg dose groups in a 28-day oral administration study in rats,"" and ""3,4-, 2,4- and 2,5-Dichloroaniline are methemoglobin-forming substances"" in EU-RAR (2006), so it was classified as Category 2 (blood system). ",2009.3.31
950-37-8,"S-(2,3-Dihydro-5-methoxy-2-oxo-1,3,4-thiadiazol-3-yl)methyl O,O-dimethyl phosphorodithioate; Methidathion; DMTP",Specific target organs/systemic toxicity following repeated exposure - Category 1 (liver),,,,Based on the evidence from animal studies including increased liver enzyme activity and intrahepatic cholestasis (Agricultural Chemical Registration Data (1992)). These effects were observed at dosing levels within the guidance value ranges for Category 1.,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
95465-99-9,cadusafos,Specific target organs/systemic toxicity following repeated exposure - Category 1 (nervous system); Category 2 (systemic toxicity),Health hazard,Danger,Causes damage to organs (nervous system) through prolonged or repeated exposure; May cause damage to organs (systemic toxicity) through prolonged or repeated exposure,"In a rat, there is a description that decrease in cholinesterase was observed with the dose (0.327 mg/kg) within the range of guidance value in Category 1. Moreover, there is description of debility, decreased locomotor activity, hind limbs open legs and tremors with the dose (59.1 mg/kg) of guidance value within the range of Category 2 (Agricultural Chemical Registration Data). It was classified into Category 1 (nervous systems) and Category 2 (systemic) based on these.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-09-3,"Oxirane, phenyl-",Specific target organs/systemic toxicity following repeated exposure - Category 2 (liver),Health hazard,Warning,May cause damage to organs (liver) through prolonged or repeated exposure,"Since there is the description that it is impaired to human liver in HSFS (1999) and SITTIG (4th, 2002), it is judged that target organ was liver, and it were classified into Category 2.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
