CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
107-13-1,Acrylonitrile,Acute toxicity (dermal),Category 2,,,,"Based on the rat LD50 (dermal route) value of 148mg/kg representing the lower of the two testing data, 148mg/kg and 282 mg/kg (EHC 28, 1983).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
13194-48-4,ethoprophos,Acute toxicity (dermal),Category 1,Skull and crossbones,Danger,Fatal in contact with skin,"Rat dermal LD50 = 226mg/kg. (Since LD50 value based on three data (226, 1280 amd 424mg/kg) (JMPR 961 (1999)) was lower than the lowest value of the used data, the lowest value of used data was adopted.) Moreover, rabbit dermal LD50 = 8.5mg/kg. (Since LD50 value = 26mg/kg (PDS 70 (1988)) and 8.5mg/kg (JMPR 961 (1999)), and high toxicity value is adopted.) Both were compared and it was set as Category 1 from the value with a lower numerical value (8.5mg/kg).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
108-95-2,Phenol,Acute toxicity (dermal),Category 3,,,,"Based on the testing data of rat LD50 (dermal route) of 670mg/kg (EHC 161 (1994)). Likewise, based on the testing data of rabbit LD50 (dermal route) 850 mg/kg and 1,400 mg/kg (EHC 161 (1994)). The value of rat, which is lower than that of rabbit, is adopted for classification purposes.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
13356-08-6,hexakis(2-methyl-2-phenylpropyl)distannoxane,Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >5,000mg/kg (Agricultural Chemical Registration Data (1979)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
55837-20-2,Halofuginone,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
129-15-7,2-methyl-1-nitroanthraquinone,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
688-84-6,2-Ethylhexyl methacrylate,Acute toxicity (dermal),Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-63-0,lead carbonate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
79-09-4,Propionic acid,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"It was set as Category 3 based on rabbit LD50: 496mg/kg (ACGIH, 2001,  PATTY, 4th ,1994).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
16893-85-9,"Silicate(2-), hexafluoro-, disodium",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
17796-82-6,N-(Cyclohexan-1-ylsulfanyl)phthalimide,Acute toxicity (dermal),Not classified,-,-,-,"From a description of LD50 value of >5,010 mg/kg (IUCLID (2000), HSDB (2005)), >2,510 mg/kg, and >7,940 mg/kg (IUCLID (2000)) in the dermal administration test employing rabbits, it was classified into ""Not classified"". ",2009.3.31
25319-90-8,S-Ethyl 2-(4-chloro-2-methylphenoxy)thioacetate; Phenothiol; MCPA-thioethyl,Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >5,000mg/kg (Agricultural Chemical Registration Data (1999)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-10-4,"Silicic acid, (H4SiO4), tetraethyl ester",Acute toxicity (dermal),Not classified,-,-,-,"Based on rabbit LD50 value: 6300uL/kg (reduced values = 5859mg/kg) (RTECS, 2006), it was set as the outside of Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-54-5,o-Phenylenediamine,Acute toxicity (dermal),Classification not possible,,,,Insufficient data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-45-7,Ethylene Thiourea,Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
17194-00-2,Barium hydroxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
94-75-7,"2,4-Dichlorophenoxyacetic acid",Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,"Although there was no data, it was set as Category 5 from rat LD50 value (>2000mg/kg: Agricultural Chemical Registration Data, 1992) of the sodium salt of this substance. In addition, the range of Category 5 was 2000 <Category5 =<5000mg/kg, and LD50 value was not specified, it was not set as the outside of Category.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
15263-53-3,Cartap,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
27152-57-4,tricalcium diarsenite,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1308-14-1,Chromium (III) hydroxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
6449-00-9,Dichromium tricarbonate,Acute toxicity (dermal),Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25013-15-4,"Styrene, methyl-",Acute toxicity (dermal),Not classified,-,-,-,"Based on rat minimum lethal dose: 4500mg/kg (RTECS, 2005), it was set as the outside of Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6423-72-9,"Methanearsonic acid, calcium salt",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
7789-42-6,cadmium bromide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7446-20-0,"Sulfuric acid, zinc salt (1:1), heptahydrate",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
59-89-2,N-Nitrosomorpholine,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
63020-43-9,Potassium zinc chromat,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-83-9,Bromomethane; Methyl bromide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-44-2,4'-Ethoxyacetanilide; Phenacetin,Acute toxicity (dermal),Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10102-43-9,Nitrogen monoxide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-86-4,Butyl acetate,Acute toxicity (dermal),Not classified,-,-,-,"Since the rabbit dermal toxicity value was 17,600mg/kg (RTECS (2004)), it was set as the outside of Category.","Feb. 20, 2007 (Environmental Hazards: Nov. 20, 2006)"
109-89-7,Diethylamine,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"Since the calculation value using two or more data of the rabbit dermal acute toxicity values (IUCLID (2000)) is 582mg/kg, it is in Category 3.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
80-15-9,2-Hydroperoxy-2-phenylpropane,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"There is LD50 value 0.5-1.0 mL/kg of dermal administration test employing rats as information other than List1 (equivalent 530-1,060 mg/kg) (HSDB (2002)), and it classified into Category 3 from low value of 530 mg/kg. Data of unknown animal species includes LD50 value >200 mg/kg (Patty (5th, 2001)). In EU classification, Xn; R21/22 (EU-Annex I). ",2009.3.31
16721-80-5,Sodium sulfide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1333-82-0,Chromium trioxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3792-59-4,"Phosphonothioic acid, phenyl-, O-(2,4-dichlorophenyl) O-ethyl ester",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6392-46-7,allyxycarb,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"Considering rat dermal LD50 = 500mg/kg (EHC64 (1986)), it was set as Category 3.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-31-0,2-Propanamine,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"It was set as Category 3 from rat LD50: 382mg/kg (PATTY (5th, 2001)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
150-76-5,"Phenol, 4-methoxy-",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
5903-13-9,N-Methyl-N-(1-naphthyl)-2-fluoroacetamide,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"It was set as Category 3 based on rat LD50 = 213mg/kg (RTECS, 1996) of the dermal administration test.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
103-50-4,Dibenzyl ether,Acute toxicity (dermal),Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
64-18-6,Formic acid,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
89784-60-1,pyraclofos,Acute toxicity (dermal),Not classified,-,-,-,It was set as the outside of Category based on rat LD50 >2000mg/kg and that (Agricultural Chemical Registration Data) death is not observed at less than 2000mg/kg.,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7790-78-5,"Cadmium chloride (CdCl2), hydrate (2:5)",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-35-4,heptan-3-one,Acute toxicity (dermal),Not classified,-,-,-,"Based on rabbit LD50 value: >20mL/kg (reduced value = >16000mg/kg) (ACGIH 7th, 2001, PATTY 4th, 1994), it was set as the outside of Category.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
67375-30-8,"(S)-alpha-Cyano-3-phenoxybenzyl 3-(2,2-dichlorovinyl)-2,2-dimethyl-cis-cyclopropanecarboxylate; alpha-Cypermethrin",Acute toxicity (dermal),Classification not possible,,,,Insufficient data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1806-26-4,p-Octylphenol,Acute toxicity (dermal),Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
19624-22-7,pentaborane(9),Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
10588-01-9,Sodium dichromate,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,It was set as Category 3 based on the rabbit LD50= 960mg/kg (EU-RAR (2005)).,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
115-24-2,"2,2-bis(ethylsulphonyl)propane",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
64-17-5,Ethanol,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
563-72-4,"Ethanedioic acid, calcium salt (1:1)",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
128-04-1,Sodium dimethyldithiocarbamate,Acute toxicity (dermal),Not classified,-,-,-,"Since LD50 value of the dermal administration test employing rats was >5,000 mg/kg (IUCLID (2000)), it was classified into ""Not classified"". ",2009.3.31
1335-88-2,tetrachloronaphthalene,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-32-9,"4-(1,3-benzothiazol-2-yldisulfanyl)morpholine",Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
134098-61-6,"tert-Butyl 4-({[(1,3-dimethyl-5-phenoxy-4-pyrazolyl)methylidene]aminooxy}methyl)benzoate; Fenpyroximate",Acute toxicity (dermal),Not classified,,,,"Based on the absence of mortality at the highest dose of 2,000mg/kg observed in the dermal studies with rats (Agricultural Chemical Registration Data (2002)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-87-5,"Methane, dimethoxy-",Acute toxicity (dermal),Not classified,-,-,-,"Based on rabbits lethal dose: >16mL/kg (reduced value: >21654mg/kg) (RTECS, 2005), it was set as the outside of Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
51-52-5,"2,3-Dihydro-6-propyl-2-thioxo-4(1H)-pyrimidinone; Propylthiouracil",Acute toxicity (dermal),Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-63-0,phenyl hydrazine,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"It was set as Category 2 based on rabbit LD50 value: 90mg/kg (PATTY 4th, 1994).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
823-40-5,2-methyl-m-phenylene diamine,Acute toxicity (dermal),Classification not possible,-,-,-,"Classification is not possible because there is no data. In addition, 2,5-TDA cannot be classified, and 2,4-TDA is Category 3. ",2008.02.19
78-78-4,"Butane, 2-methyl-",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
8006-61-9,"Gasoline, natural",Acute toxicity (dermal),Classification not possible,-,-,-,"It became the Category 4 to outside of Category from rabbit percutaneous LD50 values (> 2000mg/kg, > 3750mg/kg (IUCLID (2000)). but it cannot be classified since it cannot be decided.","Mar. 23, 2006"
420-04-2,Cyanamide,Acute toxicity (dermal),Classification not possible(active ingredient),-,-,-,"Death is not observed at 2000mg/kg (Category 4)(Agricultural-Chemicals abstracts (2002)) using rats, it is outside of Category. Since death is not seen and it cannot be estimated, an active ingredient cannot be classified.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
5970-45-6,"Zinc acetate, dihydrate",Acute toxicity (dermal),Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
16219-75-3,"2-Norbornene, 5-ethylidene-",Acute toxicity (dermal),Not classified,-,-,-,"Based on the description of LD50 = 8253mg/kg in rabbit percutaneous toxicity studies (ACGIH (2001)), it was set as the outside of Category.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
4098-71-9,"Cyclohexane, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethyl-",Acute toxicity (dermal),Category 4,"Exclamation mark
",Warning,Harmful in contact with skin,It was set as Category 4 based on LD50 = 1060mg/kg which is the lower value of rabbit LD50 = 1060 - 4780 mg/kg (CERI Hazard Data (2000)).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
135-19-3,2-Naphthol,Acute toxicity (dermal),Not classified,-,-,-,"It was as the outside of Category from LD50 value >10000mg/kg (SIDS, 2006) of the dermal administration test using rats and rabbits.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
10102-49-5,iron arsenate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
14720-53-7,lead metaborate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
31895-21-3,"N,N-Dimethyl-1,2,3-trithian-5-amine",Acute toxicity (dermal),Not classified,-,-,-,"Based on rat LD50 >5000mg/kg (Agricultural Chemical Registration Data) in male and female, it was set as the outside of Category.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
35996-61-3,"2-Chloro-1-(2,4-dichlorophenyl)vinylethylmethyl phosphate",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-30-2,"Ether, chloromethyl methyl",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
17014-71-0,dipotassium peroxide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
12125-02-9,Ammonium chloride,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Feb. 20, 2007)"
13477-00-4,barium chlorate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
822-06-0,Hexamethylene diisocyanate,Acute toxicity (dermal),Category 3,,,,"Based on the rabbit LD50 (dermal route) value of 593mg/kg (CERI Hazard Data 2000-50 (2001)) representing the lower of the two testing data, 593mg/kg and 599mg/kg (SIDS (2004)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-52-5,"Methane, nitro-",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7440-39-3,barium,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
600-25-9,1-chloro-1-nitropropane,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2973-10-6,diisopropyl sulphate,Acute toxicity (dermal),Category 4,"Exclamation mark
",Warning,Harmful in contact with skin,"It was set as Category 4 based on rabbit LD50 value: 1410uL/kg (reduced value = 1543mg/kg) (RTECS, 2006).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7446-07-3,Tellurium dioxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
134-32-7,1-Naphthylamine,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"It was set as Category 3 based on rat LD50 value = 447mg/kg (IUCLID (2000), HSDB (Access on Oct 2005)).","Mar. 23, 2006"
8063-06-7,Curare,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10031-13-7,lead arsenite,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1763-23-1,Perfluoro(octane-1-sulfonic acid),Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
1303-96-4,Borax,Acute toxicity (dermal),Not classified,,,,"Based on the rabbit LD50 (dermal route) value of >10,000mg/kg (HSDB (2005)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7774-29-0,Mercury diiodide,Acute toxicity (dermal),Category 2,,,,Based on the rabbit LD50 (dermal route) value of 75mg/kg (RTECS (2005)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
86-30-6,N-Nitrosodiphenylamine,Acute toxicity (dermal),Not classified,,,,"Based on the rabbit LD50 (dermal route) of 7,940mg/kg (CERI Hazard Data 2001-32 (2002)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
615-05-4,4-methoxy-m-phenylenediamine,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
869-29-4,allylidene di(acetate),Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,It was set as Category 2 baced on rabbit LD50 = 71uL/kg (about 76mg/kg) (RTECS (1999)).,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1314-62-1,Divanadium pentaoxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1643-20-5,"N,N-Dimethyldodecylamine N-oxide",Acute toxicity (dermal),Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Jan. 25, 2007)"
10022-68-1,"Cadmium nitrate, tetrahydrate",Acute toxicity (dermal),Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7758-19-2,Sodium chlorite,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"The purity reduced values of LD50 values are rabbit 107.2mg/kg (=134*0.8) and rat 157.5mg/kg (=315*0.5) of IUCLID (2000).  High purity with high toxicity of 107.2mg/kg was adopted, and it was set as Category 2.","Mar. 23, 2006"
14221-47-7,triammonium trioxalatoferrate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-12-3,"2-Hexanone, 5-methyl-",Acute toxicity (dermal),Not classified,-,-,-,"Based on rabbit LD50 value: 10mL/kg (reduced value = 8880mg/kg) (ACGIH 7th, 2001, PATTY 4th, 1994), it was set as the outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
86598-92-7,"4-chlorobenzyl N-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-yl)thioacetimidate",Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal roue) value of >2,000mg/kg, together with the absence of mortality at this level (Agricultural Chemical Registration Data (1993)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
97-00-7,"1-Chloro-2,4-dinitrobenzene",Acute toxicity (dermal),Category 2,,,,Based on the rabbit LD50 (dermal route) value of 130mg/kg (CERI Hazard Data 2000-41 (2001)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-63-6,"1,2,4-Trimethylbenzene",Acute toxicity (dermal),Classification not possible,-,-,-,"Since there is no data as this substance, classification is not possible. In addition, as to Solvesso 100 which contains 29.4% of this substance, LD50 value of the dermal administration test employing rabbits (GLP) is >3,160 mg/kg (IUCLID (2000)). ",2009.3.31
1694-09-3,"[4-[[4-(dimethylamino)phenyl][4-[ethyl(3-sulphonatobenzyl)amino]phenyl]methylene]cyclohexa-2,5-dien-1-ylidene](ethyl)(3-sulphonatobenzyl)ammonium, sodium salt",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1014-70-6,"2,4-bis(ethylamino)-6-methylthio-1,3,5-triazine",Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >3,100mg/kg, together with the absence of mortality (Agricultural Chemical Registration Data (1980)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-05-1,3-Chloropropene; Allyl chloride,Acute toxicity (dermal),Category 5,,,,"Based on the testing data of rat LD50 (dermal route) of 2,026mg/kg (SIDS (2003)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3383-96-8,temephos,Acute toxicity (dermal),Category 4,"Exclamation mark
",Warning,Harmful in contact with skin,"It was set as Category 4 based on LD50 = 1082mg/kg calculated from four data (PATTY (5th, 2001), PDS No.8 (1978)) of rabbit LD50 values.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
569-61-9,"4,4'-(4-iminocyclohexa-2,5-dienylidenemethylene)dianiline hydrochloride",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7783-49-5,zinc fluoride,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-60-0,Lead dioxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
88-73-3,"Benzene, 1-chloro-2-nitro-",Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"Rat LD50 = 655mg/kg (SIDS (2001)) (higher toxicity at comparison with 1320 mg/kg). And the rabbit LD50 = 376mg/kg (calculated from rabbit LD50 = 400, 445, 355, 450mg/kg (SIDS (2001), RTECS (2003))). The lower one (LD50=376 mg/kg) was adopted, and it was set as Category 3.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
106-50-3,p-Phenylenediamine,Acute toxicity (dermal),Not classified,,,,"Based on the rabbit LD50 (dermal route) of >5,000mg/kg (CERI Hazard Data 2001-31 (2002)).  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1746-01-6,"2,3,7,8-tetrachlorodibenzo[b,e][1,4]dioxin",Acute toxicity (dermal),Category 1,Skull and crossbones,Danger,Fatal in contact with skin,"It was set as Category 1 based on rabbit LD50 value: 0.275mg/kg (PATTY 4th, 1994, IARC 69, 1997, ATSDR, 1998).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-85-0,Piperazine,Acute toxicity (dermal),Category 4,,,,"Based on the rabbit LD50 (dermal route) value of 1,590mg/kg representing the lower of the two testing data, 4,000mg/kg (CERI Hazard Data 2001-13 (2002)) and 1,590mg/kg (CERI-NITE Hazard Assessment No.19 (2005)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
16812-54-7,Nickel sulphide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
85535-84-8,"Alkanes, C10-13, chloro(shortchain chlorinated paraffins)",Acute toxicity (dermal),Not classified,-,-,-,"It was classified into ""Not classified"" from LD50 value 13,500 mg/kg (number of carbon: C12 / rate of chlorination: 59%) (EU-RAR (1999)) of the dermal administration test employing a rabbit. ",2009.3.31
110-82-7,Cyclohexane,Acute toxicity (dermal),Not classified,-,-,-,"Based on the description that death was not observed at 2000mg/kg of dose in a rabbit (EU-RAR (2004) , it was set as the outside of Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7787-49-7,Beryllium fluoride,Acute toxicity (dermal),Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-04-9,Chloroacetyl chloride,Acute toxicity (dermal),Category 3,,,,Based on the rat LD50 (dermal route) of 662mg/kg (CERI Hazard Data 2000-53 (2001)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
112-53-8,Dodecan-1-ol,Acute toxicity (dermal),Not classified,-,-,-,"Since LD50 value of the dermal administration test employing guinea pig was 10 mL/kg (8,309 mg/kg) (SIDS (1992)), it was classified into ""Not classified"". ",2009.3.31
7440-58-6,hafnium,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-55-8,2-methylaziridine,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"It was set as Category 2 based on the description that the dose of 0.043ml/kg (reduced value: about 54mg/kg) of guinea pigs corresponds to LD50 of an outline (PATTY 4th, 1994).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13530-68-2,Chromic acid   (H2Cr2O7),Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
7783-46-2,lead difluoride,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
119-93-7,"4,4'-bi-o-toluidine",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
83-32-9,Acenaphthene,Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
