CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
95-53-4,o-Toluidine,Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the rat LD50 value of 3.86mg/L (4 hours), calculated from the testing data of rat LC50 (inhalation of vapour) of 862ppm (4 hours) (RTECS (2006)) was lower than 90% of the saturated vapour concentration (2,000ppm) under a saturated vapour pressure of 0.2kPa (20degC) (CERI-NITE Hazard Assessment No.202 (2004)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-57-8,2-Chlorophenol,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"It is written that LC50 value of 4-hour inhalation exposure test employing rats (OECD TG 403) is 2.05 mg/L (equivalent 390 ppm) (IUCLID (2000)). Since saturated vapor pressure level of this substance (20degC) is 2,270 ppm, it was classified into Category 2 by applying the gas standard. It is written in ATSDR (1999) that there was no mortality with 908 ppm in 4-hour inhalation exposure test employing rats. ",2009.3.31
96-12-8,Dibromochloropropane,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,It was classified as Category 2 based on rat inhalation LC50 = 154ppm (ATSDR (1992)).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-18-4,"Propane, 1,2,3-trichloro-",Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat LC50 (4 hours) value: about 3mg/L (CICAD 56, 2003), its vapor pressure indicate steam with almost no mist, and it was classified by the ppm concentration standard. Since 3mg/L was converted to 498ppm using the conversion factor (1ppm=6.03mg/m3), it was classified as Category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-23-1,"1,3-Dichloro-2-propanol",Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the LC50 (4 hours) value of 32.5ppm, calculated from the testing data of rat LC50 (4-hour inhalation of vapour) of 125mL/m3 (DFGOT vol.1 (1990)), was lower that 90% of the saturated vapour concentration (9,000ppm) under a saturated vapour pressure of 0.9kPa (20degC), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-33-3,Methyl acrylate,Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the rat LC50 (4 hours) value of 1,200ppm, calculated from the testing data of rat LC50 (inhalation of vapour) of 3.58mg/L, 5.7mg/L, 6.5mg/L and 4.83mg/L (ECETOC JACC 37 (1998)), was lower than 90% of the saturated vapor concentration (114,000ppm) under a saturated vapour pressure of 86.6mmHg (25degC) (equivalent to 11,500Pa at 25degC) (HSDB (2005)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-00-0,2-Furanmethanol,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat LC50 (4 hours) value: 233ppm (equivalent: 0.933mg/L) (ACGIH 7 th, 2001, DFGOT vol. 7, 1996, and PATTY 4 th, 1994), the vapor pressure of 233ppm indicates steam with almost no mist. And it was classified as Category 2 by the ppm concentration standard.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-01-1,2-Furaldehyde,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Calculated ased on rat LC50 (1 hour) : 189ppm (4-hour equivalent: 0.371mg/kg) (CICAD 21, 2000, DFGOT vol.9, 1998), 1037ppm (4-hour equivalent: 2.033mg/L) (CICAD 21, 2000), 995ppm (4-hour equivalent 1.95mg/L) (DFGOT vol.9, 1998), 4.075mg/L (4-hour equivalent: 2.038mg/L) (EU-RAR, 2004); and LC50 (4 hours): 235ppm (equivalent: 0.922mg/L) (CICAD 21, 2000, DFGOT vol.9, 1998, EU-RAR, 2004) and 0.6mg/L (EU-RAR, 2004). The calculated value was 0.8005mg/L (converted value of 204ppm). This is considered to steam with almost no mist from vapor pressure, and it was classified as Category 2 by the ppm concentration standard.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-07-7,"Benzene, (trichloromethyl)-",Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Lowar value was adaptted based on the rat LC50 with 4-hour exposure: 0.53mg/L (SIDS (2004)) and rat LC50 with 1 hour exposure: 8.39mg/L (4-hour equivalent is 4.2mg/L) (SIDS (2004), DFGOT vol.6 (1994)). 0.53mg/L was indicated steam with almost no mist from the vapor pressure. So it was classified according to the ppm concentration standard. It was classified as Category 1 based on the equivalent value (conversion coefficient: 1ppm =7.99mg/m3) was 66ppm.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
98-51-1,"Toluene, 4-tert-butyl-",Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Based on Rat LC50 (4 hours) value: 248ppm (equivalent: 1.5 mg/L) (ACGIH 7th, 2001, PATTY 4th, 1994), it could be judged from vapor pressure as the steam with almost no mist. And it was classified by the ppm concentration standard as Category 2.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
98-87-3,"Benzene, (dichloromethyl)-",Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"It was classified as Category 1 based on 4-hour equivalent value of 0.3mg/L (45.5ppm) obtained from rat LC50 = 0.4mg/L = 60.7ppm (DFGOT vol.6 (1994)). The gaseous classification Category was applied to the classification, since LC50 value was lower than 90% of saturated vapor pressure concentration ((10^ (6) *0.0627(kPa) /101 (kPa) (25degC)) = 620.8ppm).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-88-4,Benzoyl chloride,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Taking the lowest value of 247ppm for rat LC50 (4h) = 247ppm - >377ppm (ACGIH (7th, 2001)), the gaseous Category standard value was applied, and it was classified as Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID410Dich-225,Dichloropentafluoropropane; HCFC-225,Acute toxicity (inhalation: vapour) - Category 5,,,,"Based on the rat LC50 (inhalation of vapour) value of 262.78mg/L (4 hours) (RTECS (2006)) was lower than 90% of the saturated vapour concentration (377,000ppm) under a saturated vapour pressure of 286mmHg (25degC) [equivalent to 38.1kPa (25degC)] (HSDB (2006)), the substance was considered as ""vapour"" and was classified into Category 5. (1,3-dichloro-1,1,2,2,3-pentafluoropropane) 
Based on the rat LC50 (inhalation of vapour) value of 309.6mg/L (4 hours) (RTECS (2006)) was lower than 90% of the saturated vapour concentration (317,000ppm) under a saturated vapour pressure of 240mmHg (25degC) [equivalent to 32.0kPa (25degC)] (HSDB (2006)), the substance was considered as ""vapour"" and was classified into Category 5. (3,3-dichloro-1,1,1,2,2-pentafluoropropane)


","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID420Dibr2402,Dibromotetrafluoroethane; Halone-2402,Acute toxicity (inhalation: vapour) - Category 5,,,,"Based on the rat LC50 (4 hour inhalation of vapour) value of 584mg/L (RTECS (2006)) was lower than 90% of the saturated vapour concentration (429,000ppm) under a saturated vapour pressure of 3.25*10^(+2)mmHg (25degC) [equivalent to 43.3kPa (25degC)] (HSDB (2006)), the substance was considered as ""vapour"" and classified as Category 5. (1,2-dibromotetrafluoroethane)
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID438Tetr-112,Tetrachlorodifluoroethane; CFC-112,Acute toxicity (inhalation: vapour) - Category 5,,,,"1,1,1,2-Tetrachloro-2,2-difluoroethane yields the rat LC50 (inhalation route) value of 125.04mg/L (4 hours) (ACGIH (7th, 2001)), which is classified as Category 5 (saturated vapour concentration of 659mg/L under a saturated vapour pressure of 8.00 kPa (25degC) (HSDB (2006))). 
1,1,2,2-Tetrachloro-1,2-difluoroethane yields the LC50 value of 25mg/L (4 hours) calculated from the mouse LC50 of 50mg/L (2 hour inhalation) (RTECS (2006)), which is classified as Category 5 (saturated vapour concentration of 555mg/L under a saturated vapour pressure of 6.73kPa (25degC) (HSDB (2006))). 
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID443Tric-113,Trichlorotrifluoroethane; CFC-113,Acute toxicity (inhalation: vapour) - Category 5,,,,"Based on the LC50 value of 398.49mg/L calculated from the testing data of rat LC50 (inhalation route) of 398.49mg/L (CERI Hazard Data 98-23 (1999)), 409mg/L (calculated from 857mg/L (2 hours)), 428mg/L (EHC (1990)), 521.11mg/L (CERI Hazard Data 98-23 (1999)) (all 4 hour inhalation) (saturated vapour concentration of 3,672mg/L under a saturated vapour pressure (25degC) of 48.4kPa (363mmHg) (HSDB (2006)) (1,1,2-trichloro-1,2,2-trifluoroethane). ","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID820Petrhtha,Petroleum naphtha,Acute toxicity (inhalation: vapour) - Category 4,"Exclamation mark
",Warning,Harmful if inhaled,It was classified as Category 4 based on rat LC50 = 3400ppm (ACGIH (2001)).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
