CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
7646-85-7,Zinc chloride,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Based in the reduction of the number of littermates in the dose causing general toxicity of maternal animals (DFGOTvol.19 (2002)), it is classified into the Category 2","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
768-52-5,"Aniline, N-(1-methylethyl)-",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since it is reported fetal malformation, increase of post implantation embryo loss, reduct implantation rate and higher male/female in rat reproduction developmental toxicity test (HSDB (2003)), it is classified into the Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7681-49-4,Sodium fluoride,Toxic to reproduction,Category 2,,,,"Based on the evidence of histological changes in reproductive organs and reduced fertility of parental animals, along with the evidence of skeletal and visceral abnormalities in fetuses at maternally toxic doses, described in ATSDR (2003) and EHC 227 (2002).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
77-09-8,"3,3-Bis(4-hydroxyphenyl)isobenzofuran-1(3H)-one",Toxic to reproduction,Category 1B,Health Hazard,Danger,May damage fertility or the unborn child,"Since there are descriptions as follows in the mixed food administration study using mice, ""The number of male and female groups giving birth to the 2nd to 5th children significantly decreased and the average number of children per litter also decreased by 24% at the concentration level of 1,000mg/kg or more. The number of sperms in the epididymis of F0 generation males considerably decreased resulting in degeneration of seminiferous tubules"" (IARC 76 (2000), and ""Effects on parent animals, both male and female, only caused slight reduction in food consumptions but there was no body weight decrease, ""in this cited literature (Environ. Health Perspect. 105 (1997)), it was classified in Class 1B. There are, however, descriptions as follows, "" It was prescribed for 236 pregnant wemen at an early stage and 806 pregnant women but teratogenicity was not identified in newborns"" (HSDB (2004)) as human epidemiological data and ""Teratogenicity was not observed "" (HSDB (2994)) in the 3 generation study of mice. ",2009.3.31
77-78-1,Dimethyl sulfate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since although fetotoxicity was clearly observed at hygh dose exposure test in inhalation exposure tests to rats and mice in all pregnant period or 1-13 days of pregnant (EHC 48 (1985), ACGIH (7th, 2001) and the CERI hazard data collection(1999)), details of the test method and effects on mother animals are not clear, therefore, it was classified into Category 2. 
","Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
7718-54-9,Nickel dichloride,Toxic to reproduction,Category 2,,,,"Based on the evidence of adverse effects on the reproductive function of parental animals and pup development, described in ATSDR (2005), IARC 49 (1990) and EHC 108 (1991). As for the reproductive/developmental toxicity of water-soluble inorganic nickel compounds, refer to ""ID453, Nickel Sulfate, CAS: 7786-81-4.""  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7722-64-7,Potassium permanganate,Toxic to reproduction,Category 2,,,,"Based on the evidence of adverse effects on sperm production and fetuses, described in EHC 17 (1981), though no data are available on parental toxicity.
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7722-84-1,Hydrogen peroxide,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"There is the description that the effect to human sperm is observed in the in vitro experiment (ECETOC JACC (1993)), and there is no description about the general toxicity to parent animals in the animal test, but based on the description that there is the effect to sperm motility, the effedct to estrousl cycle of female, the effect to the decrease of the number of delivery maternal animal, and the weight decrease of offspring, (ECETOC JACC (1993)), it is classified into the Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7733-02-0,Zinc sulphate,Toxic to reproduction,Category 2,,,,"Based on the evidence of adverse effects on reproduction/development (decreased male/female fertility and implantation), described in EU-RAR No.46 (2004), ATSDR (2005) and EHC 221 (2001) (though no data are available regarding parental toxicity).
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7757-79-1,Potassium nitrate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although there is no description on general toxicity in parent animals, based on the descriptions that increase in miscarriage and fetal death were observed in water drinking administration tests using guinea pigs (RTECS (2005), IUCLID (2000), HSDB (2005)) and that malformation was observed in baby animals in two-generation reproduction studies by mixed feeds administering using rats (IUCLID (2000), HSDB (2005)). So it was set as Category 2.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
7758-09-0,potassium nitrite,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"There were two reports as for reproductive potential study of rats and  guinea pig (RTECS(1997)), although the description about the general toxicity of those parental animals did not have, reproductive toxicity was manifestated (the influence on a fertility, a miscarriage, stillbirth), and it was set as Category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7758-95-4,Lead dichloride,Toxic to reproduction,Category 1A,,,,"Based on expert judgment, given the fact that lead has been known to possess developmental neurotoxic and reproductive toxic potentials in humans.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7758-97-6,Lead chromate,Toxic to reproduction,Category 2,,,,"Based on the evidence of reproductive toxicity of lead, inorganic lead compounds and lead chromate in ACGIH-TLV (2004) and the evidence of potential reproductive and developmental toxicity of lead chromate to humans in ICSC (2002), although no data is available for the present substance.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
7758-98-7,Copper sulfate,Toxic to reproduction,Category 2,,,,"Based on the evidence of malformation and adverse effects on postnatal development of pups, described in ATSDR (2004), EHC 200 (1998) and CERI Hazard Data 2001-59 (2002) (though no data are available regarding parental animals).  ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7758-99-8,"Copper(II) sulfate, pentahydrate",Toxic to reproduction,Category 2,,,,"Based on the evidence of malformation and adverse effects on postnatal development of pups, described in ATSDR (2004), EHC 200 (1998) and CERI Hazard Data 2001-59 (2002) (though no data are available regarding parental animals).  
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7761-88-8,Silver nitrate,Toxic to reproduction,Category 2,,,,"Based on the evidence of damage to the testes including seminiferous tubule necrosis, described in IUCLID(2000). ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7774-41-6,"Arsenic acid, hemihydrate",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"It was considered as Category 2 since fetus lethal etc. is seen in the teratogenicity study (oral administration) using a mouse (RTECS, 2005), and in ACGIH (7th, 2001), ATSDR (draft, 2005), EHC 224 (2001), and DFGOT Vol.21 (2005), although there was an opposite report, the reproductive and developmental toxicity knowledge by inorganic arsenic was indicated to laboratory animals, so it was set as Category 2.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7778-39-4,Arsenic acid,Toxic to reproduction,Category 2,,,,"Based on the evidence of an increased incidence of resorptions and a reduction in fetal body weight at doses producing maternal toxicity in oral studies, described in EHC 224 (2001). 
As for the health hazards, refer to ""ID1075, Sodium Arsenate, CAS: 13464-38-5,"" ""ID1088, Sodium Arsenite, CAS: 7784-46-5,"" ""ID54, Arsenic, CAS: 7440-38-2,"" ""ID55, Diarsenic Trioxide (Arsenous Acid), CAS: 1327-53-3."" ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7778-43-0,disodium hydrogenarsenate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"In ""a possibility that the human baby will cause malformation in an animal experiments"" in ICSC (J) (1999) of Priority 2 document, and in ACGIH (7th, 2001), ATSDR (draft, 2005), EHC 224 (2001), and DFGOT Vol.21 (2005), although there was an opposite report, the reproductive and developmental toxicity knowledge by inorganic arsenic was indicated to laboratory animals. So it was considered as Category 2.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7778-44-1,calcium arsenate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although the specific data of this product was not observed within the range of investigation, since there is the description that this product is suggested the teratogenicity in humans based animal studies (ICSC (1999)), in addition, in ACGIH (7th, 2001), ATSDR (draft, 2005), EHC 224 (2001), and DFGOT vol.21 (2005), although there was an opposite report, the reproductive and developmental toxicity knowledge by inorganic arsenic was indicated to laboratory animals. So it was considered as Category 2.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7778-50-9,Potassium dichromate,Toxic to reproduction,Category 1B,,,,"Based on the evidence of adverse effects on reproduction and development observed at dosing levels producing no other effects on parental animals, described in EU-RAR No.53 (2005), ATSDR (2000), EHC 61 (1988), IARC 49 (1990).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7782-41-4,Fluorine,Toxic to reproduction,Category 2,,,,"Based on the evidence of adverse effects on the testes, described in ATSDR (2003), though no data are available on maternal toxicity.
As for the health hazards, refer to ""ID479, sodium fluoride, CAS: 7681-49-4.""","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7782-49-2,Selenium,Toxic to reproduction,Category 2,,,,"Based on the evidence of adverse effects on reproduction and pups, described in EHC 58 (1986) (though no data on parental toxicity are available).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7783-46-2,lead difluoride,Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"Based on the result that increase in testicular toxicity and fetus lethality were observed by administering this substance to male rats (RTECS, 2004), and the statement in ACGIH-TLV (2004) and ATSDR (draft, 2005) of Priority 1 document, etc. that lead (inorganic lead compounds) indicates reproductive toxicity in humans. So it was set as Category 1A.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-34-1,arsenic trichloride,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"It was considered as category 2 based on the description that ""In animal experiments, a possible that inducing malformation to humans is suggested"" in ICSC (2000) of Priority 2 document, and ""reproductive effect is suggested "" about arsenic and an arsenic compound about a human of EHC 224 (2001) in Priority 1 document. And knowledge in animal ""fetus toxicity and teratogenicity at dose in which the maternal toxicity is observed"". In addition, there is the description that ""the conclusion which inorganic arsenic is not teratogen in humans is advocated "" in Catalog of teratogenic agents (2004) equivalent to Priority 1.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-35-2,trifluoroarsine,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although the knowledge of this product was not observed, it was considered as Category 2 based on the description related to human of EHC 224 (2001) which is Priority 1 document, about arsenic and arsenic compound, ""the effect on reproduction is suggested "", and knowledge of animals ""fetus toxicity and teratogenicity in dose in which maternal toxicity is observed"". In addition, there is the description that ""the conclusion which is inorganic arsenic is not teratogen in humans is advocated "" in Catalog of teratogenic agents (2004) equivalent to Priority 1.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-36-3,pentafluoroarsorane,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although the knowledge of this product was not observed, it was considered as Category 2 based on the description related to human of EHC 224 (2001) which is Priority 1 document, about arsenic and arsenic compound, ""the effect on reproduction is suggested "", and knowledge of animals ""fetus toxicity and teratogenicity in dose in which maternal toxicity is observed"". In addition, there is the description that ""the conclusion which is inorganic arsenic is not teratogen in humans is advocated "" in Catalog of teratogenic agents (2004) equivalent to Priority 1.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-38-5,manganese hydrogenarsenate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although there is no data of this product, in ACGIH (7th, 2001), ATSDR (draft, 2005), EHC 224 (2001), and DFGOT Vol.21 (2005), there was an opposite report. But the reproductive and developmental toxicity knowledge by inorganic arsenic was indicated to laboratory animals, it was considered as Category 2.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-40-9,lead hydrogen arsenate,Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"It was considered as Category 1A since the potential which indicates reproductive toxicity in humans (ICSC, 1997), and inorganic lead compounds indicate reproductive toxicity to humans (ACGIH-TLV, 2005; ATSDR draft, 2005). In addition, in ACGIH-TLV (2005), for diarsenate trelead (Pb3 (AsO4) 2, CAS: 3687-31-8) which is one of the lead arsenates is supposed that it has serious influences on reproduction.      ","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
7784-41-0,potassium dihydrogenarsenate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"In ""a possibility that the human baby will cause malformation in an animal experiments"" in ICSC (J) (1999) of Priority 2 document, and in ACGIH (7th, 2001), ATSDR (draft, 2005), EHC 224 (2001), and DFGOT Vol.21 (2005), although there was an opposite report, the reproductive and developmental toxicity knowledge by inorganic arsenic was indicated to laboratory animals. So it was considered as Category 2.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-46-5,sodium dioxoarsenate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"It was considered as Category 2 from the description about the humans of EHC 224 (2001) of Priority 1 ""effect on reproductive is suggested"" and knowledge in animal ""fetus toxicity and teratogenicity at the dosage in which maternal toxicity is observed "" and the description in the humans of Catalog of teratogenic agents (2004) equivalent to Priority 1""the conclusion that inorganic arsenic is not teratogen in humans is supported.""","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
7785-87-7,Manganese sulphate,Toxic to reproduction,Category 2,,,,"Based on the evidence of sperm malformation, described in CICAD 12 (1999), though no data are available on parental toxicity.
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7786-81-4,Nickel sulphate,Toxic to reproduction,Category 2,,,,"Based on the evidence of adverse effects on male reproductive function and pup development, described in EHC 108 (1991), IARC 49 (1990), ATSDR (2005), ACGIH (7th, 2001) and CERI Hazard Data 97-19 (1998). ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7787-32-8,barium fluoride,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Based on the statement that decrease in the 5-day old fetus frequency in the ovum cleavage term, weight reduction of newborn babies and increased mortality at birth were observed when 0.03 - 0.1 of LD50 value was administered orally to the first day pregnancy rat, but that no teratogenic action was reported (EHC 107, 1990). So it was set as Category 2.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7787-56-6,"Beryllium sulfate, Tetrahydrate",Toxic to reproduction,Category 2,,,,"Based on the evidence of abnormal behaviour of the offspring such as delayed response in head turning in a geotaxis test and delayed bar-holding response following intraperitoneal injection of the substance (140ng Be/mouse per day), described in EHC 106 (1990) (though no data are available on maternal toxicity). As for the reproductive toxicity of beryllium compounds, refer to ""ID485, Beryllium Oxide, CAS: 1304-56-9.""
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7790-78-5,"Cadmium chloride (CdCl2), hydrate (2:5)",Toxic to reproduction,Category 1B,Health hazard,Danger,May damage fertility or the undorn child ,"In California Proposition 65 (California EPA/OEHHA, 2005), it is registered as cadmium having reproductive toxicity in sire. It was set as Category 1B.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7790-84-3,"Sulfuric acid, cadmium salt(1:1), hydrate (8/3)",Toxic to reproduction,Category 1B,Health hazard,Danger,May damage fertility or the undorn child ,"In California Proposition 65 (California EPA/OEHHA, 2005), it is registered as cadmium having reproductive toxicity in sire. It was set as Category 1B.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-00-2,"Lead, tetraethyl-",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although the ferotoxity of rat/mouse is observed only in the administration range occuring maternal toxicity (ACGIH (2001), but the material have extremely-high toxicity and it cannot be judged as the toxicity effect to mother is the only cause of the effect to embryo. R61 and R62 are attached by the category of EU. and it is classified into the ""Category 2"" by the above.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
78-67-1,"2,2'-Azobisisobutyronitrile",Toxic to reproduction,Category 2,,,,Based on the description in CERI Hazard Data 2001-45 (2002): Abnormalities in nursing behavior and the death of newborns are observed at dosing levels toxic to dams. ,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-87-5,"1,2-Dichloropropane",Toxic to reproduction,Category 2,,,,"Based on the description in ATSDR (1989): Degeneration is observed in the testes, including impaired spermatogenic ability and an increase in abnormal sperms.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-92-2,Butan-2-ol,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"In the two-generation reproduction study by the drinking water medication in rat of  ACGIH (2002), DFGOT vol.19 (2003), and the PATTY (4th, 1994),  there is no effect on reproductive potential, only the minimum influence (growth retardation of a pup) was observed. On the other hand, based on the description that reduction of live newborns and increase of embryo absorption were observed at the dose in which dam toxicity is observed in the test which carried out inhalation exposure in the gestational age of the rat. So it was considered as Category 2.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
786-19-6,carbophenothion,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"In three generations of rat mixed feed administration tests, since the fall of newborn weight, the increase in stillbirth, and decline in the survival rate until weaning were seen (HSDB (2003)), it was set as Category 2. In addition, teratogenicity is not acknowledged (HSDB (2003)).","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
79-01-6,Trichloroethylene,Toxic to reproduction,Category 1B,,,,Based on the description in CERI-NITE Hazard Assessment No.37 (2004): Behavioral changes are observed in offspring at dosing levels not toxic to parental animals (Taylor et al.),"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
79-06-1,Acrylamide,Toxic to reproduction,Category 1B,,,,"Based on the evidence of decreased number of foetuses per brood, decline in the ability of males to impregnate females, increased incidence of preimplantation embryo death, etc. at dosing levels causing no general toxicity (CERI-NITE Hazard Assessment No. 35, 2004).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
79-11-8,Chloroacetic acid,Toxic to reproduction,Category 2,,,,"Based on the description in MOE Risk Assessment vol.3 (2004), EU-RAR No.52 (2005) and BUA 127 (1993): The results of rat teratogenicity tests suggest a significant increase in the incidence of heart malformation in fetuses at dosing levels toxic to parental animals. ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-43-6,dichloroacetic acid,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"The malformations of the heart is seen in the fetus by oral administration to pregnant rats in the dose which indicates maternal toxicity, and moreover, the malformation of a sperm, testicular atrophy, etc. are seen administration to male rats. (All are ACGIH (7th, 2005), IARC84 (2004), HSDB (2003), Catalog of teratogenic agents (2004)). And it was considered as the testicular disorders (ACGIH (7th, 2005)), it was set as Category 2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
80-05-7,"4,4'-Isopropylidenediphenol; Bisphenol A",Toxic to reproduction,Category 2,,,,"A decrease in the number of newborns was observed in both rat three-generation study and mouse two-generation study, as well as a decrease in the weights of seminal vesicle and epididymis, and effect on the sperm in mice. These effects were seen in the presence of maternal toxicity or general parental toxicity, otherwise no data is available on the parental toxicity. Therefore the substance has been classified as Category 2.","Apr. 20, 2006 (Environmental Hazards: May 24, 2006)"
80-62-6,Methyl methacrylate,Toxic to reproduction,Category 2,,,,"In the teratogenicity studies in rats, the increase in early fetal deaths, reduced crown-rump length and hematomas were observed at the concentrations where matarnal toxicity such as death and loss of body weight was observed. Therefore, the substance was classified as Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
8001-58-9,Creosote,Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"Since increase of brain tumor and neuroplastoma was suggested to the posterity of the male laborers who received creosote exposures (CICADS 62 (2004)), it is classified into ""Category 1A.""","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
8003-34-7,Pyrethrins and Pyrethroids,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"It was considered as Category 2 based on the description that in the oral administration examination during the pregnancy rabbit indicated to ATSDR (2003), although it was unknown about the general toxicity of parent animals, increase in postimplantation loss was observed.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
8022-00-2,Demeton-methyl,Toxic to reproduction,"O-: Category 2, S-: Category 2",Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"O-object :  since there is the description that there were the significant reduction of the gravidity and of the litter count in rat, the reduction of oogenesis in third generation of 3/10 female, and there is the vacuolating of the epididymis epithelium of parent occurs in dose dependence at the dose no descriptioin about general toxicity to parent (JMPR 790(1988)), and there is the description that there is the reduction of conception rate and survival rate of neonatal in the dose causing reduced weight gain in parent (JMPR 264 (1973)), it is classified into the Category 2.
S-object : since there is the description that there is suppress of survival rate, nursing rate, weight gaining in rat, and there is the reduction of the average of weight of embryo in rabbit, with the dose no description about general toxicity to parent (PATTY(5th, 2001) vol.7, JMPR 697 (1984)), it is classified into the Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
8065-48-3,Demeton (mixed isomers),Toxic to reproduction,Mixture: Category 2; O-: Classification not possible; S-: Classification not possible,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Mixture : It was classified into Category 2 because that fetotoxicity (reduction of fetal weight, the increase in mortality rate, etc.) is observed, although it is small, skeletal abnormalities are also observed, but there is no description on general toxicity in parent animals in the rat and mouse administration examination of the abdominal cavity (DFGOT vol.9 (2003), PATTY(5th, 2001) vol.7, PDS (1987)).
O-object: no data.
S-object: no data.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
81-81-2,Warfarin,Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"It is classified into Category1A based on many statements of disordering on child growth and generatind in humans (EHC 175 (1995), ACGIH (2001), PIMs (1997), HSDB (2005)). In addition, there is a classification of Repr.Cat.1;R61 by EU.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
818-08-6,Dibutyltin oxide,Toxic to reproduction,Category 2,,,,"Based on the evidence of malformation in rat fetuses, described in CERI Hazard Data 2001-67 (2002), though no data are available on maternal toxicity.  ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
823-40-5,2-methyl-m-phenylene diamine,Toxic to reproduction,Category 2,Health Hazard,Warning,Suspected of damaging fertility or the unborn child ,"Since embryonic death has been identified at the dose level where decrease in the body weight of mother animals is identified in the oral administration study using rabbits in the description of EHC 74 (1987), it is classified in Category 2. In addition, since increase of imperfect spinal segments development in fetuses at the dose level where the body weight reduction of mother animals is not identified is identified in the oral administration study using rats published in EHC 74 (1987), which corresponds to a skeletal variant, GHS is considered to correspond to Category 2. Moreover, strenebrae deficiencies and imperfect closure of skulls have been observed at the dose level where the body weight reduction in mother animals is observed. 2.5-TDA, 2.4-TDA and TDA are all Category 2. ",2008.02.19
84-61-7,Dicyclohexan-1-yl phthalate,Toxic to reproduction,Category 1B,Health Hazard,Danger,May damage fertility or the unborn child,"In a study with female rats which were administered orally from day 0 of gestation until day 21 of rearing, it is reported that ""at doses at which lower body weights, increases in liver and adrenal gland weights and centrilobular swelling of hepatocytes were observed in parent animals, prolonged gestation periods and a decrease in the number of births were observed. The following effects on offspring were also observed at the same doses: lower body weight and defects in the kidneys and ureter in males and females; lower kidney, testis, seminal vesicle, epididymis, prostate and anus-bulbocavernosus muscle weights, defects in seminal vesicles, epididymal hypoplasia/agenesis, small testes, loss of germ cells in testes, Leydig cell hyperplasia and loss of sperm in ducts of the epididymis in males; uterine hypoplasia/agenesis, ovarian and oviductal agenesis and mineral deposition at the kidney-corticomedullary junction in females"" (CERI/NITE Hazard Assessment Report (2008)). Therefore, because effects were observed in the second generation at doses at which minor effects are observed in parent animals, it was classified as Category 1B. Also, in a two-generation reproductive toxicity study in male and female rats, it is reported that ""in F0 and F1 male and female parent animals in the groups with 1,200 ppm or greater, decreased weight gain and feed intake and diffuse hypertrophy of hepatocytes and thyroid follicular epithelial cells were observed, and as effects on offspring, decreases in anogenital distances (AGD) and development of areola mammae were observed in the F1male offspring in the 6,000 ppm group and in the F2 male offspring in the groups with 1,200 ppm or greater"" and ""a decrease in the number of sperm, but no changes in mating fertility and fertility were observed in the F1 male parent animals"" (CERI/NITE Hazard Assessment Report (2008), MOE Risk Assessment, vol. 3 (2004). ",2009.3.31
84-74-2,Di-n-butyl phthalate,Toxic to reproduction,Category 2,,,,"Based on the description in CERI-NITE Hazard Assessment No.11 (2004): Rat and mouse reproductive toxicity tests suggest a decrease in F0 reproductive potential, testis atrophy, a decrease in sperm production potential, abortion during the middle stages of pregnancy, a decrease in litter size; Rat and mouse teratogenicity tests suggest malformations in offspring (external/skeletal malformations), and developmental abnormalities in the testes and accessory reproductive gland of next-generation rats; General toxicity to parental animals is observed; No description is available for the effects on parental animals.
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
85-44-9,Phthalic anhydride,Toxic to reproduction,Category 2,,,,"Based on the evidence of adverse effects on sperm production, testes and epididymis, described in MOE Risk Assessment vol. 2 (2003) (though no data are available on maternal toxicity).  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
85-68-7,n-Butyl benzyl phthalate,Toxic to reproduction,Category 1B,,,,"Based on the evidence of decreased viability and reduced body weight in the offspring at doses producing no parental toxicity, described in MOE Risk Assessment vol. 3 (2004).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
85785-20-2,"S-benzyl N-(1,2-dimethylpropyl)-N-ethylthiocarbamate",Toxic to reproduction,Category 2,,,,"Based on the evidence of delayed ossification of cervical bones/sternums without teratogenic effects, and an increase in the number of dead embryos at parentally toxic doses observed in teratogenicity studies in rats and rabbits (Agricultural Chemical Registration Data (1986, 1987)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
86-50-0,"O,O-dimethyl-4-oxobenzotriazin-3-ylmethyl phosphorodithioate",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"It was classified into category 2 based on the statement that increase lethality pre/post implantation and decrease of fetal viability were observed with dose of the level causing a decreased cholinesterase activities in maternal in pregnant rabbit administration (ACGIH (2002)), that decrease of offspring viability is observed in rat one- and two-generation administration test with dose of the level occuring mortality and cholinesterase inhibition to parental animals (ACGIH (2002)) and that decline of child viability till weaning on the level causing maternal mortality in 3 generations of mice study (JMPR 111 (1968)) .","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
86598-92-7,"4-chlorobenzyl N-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-yl)thioacetimidate",Toxic to reproduction,Category 2,,,,"Based on the evidence of increased fetal mortality, increased incidence of fetal malformation and increased visceral/skeletal anomalies at parentally toxic doses observed in rat teratogenicity studies (Agricultural Chemical Registration Data (1993)). Since it cannot be clearly demonstrated that these findings of offspring effects are secondary to parental toxicity, the substance is classified into Category 2.
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
87-68-3,"Butadiene, hexachloro-",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"It was considered as Category 2 since in the perinatal period medication examination (feed-mix administration from pregnancy the 17th to after-delivery the 10th) of the rat, nephrotoxicity was acknowledged also in fetus by the dose nephrotoxicity etc. is observed in dam (NTP DB, 2006).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
