CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
97-93-8,"Aluminium, triethyl-",Germ cell mutagenicity - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-51-1,"Toluene, 4-tert-butyl-",Germ cell mutagenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
98-86-2,Acetophenone,Germ cell mutagenicity - Classification not possible,-,-,-,"Since we only found the data of the in vitro mutagenicity test and found no strong positive findings, we presupposed that we could not categorze it by the technical guideline. ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-87-3,"Benzene, (dichloromethyl)-",Germ cell mutagenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
99-35-4,"1,3,5-trinitrobenzene",Germ cell mutagenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Mar. 23, 2006"
999-61-1,2-hydroxypropyl acrylate,Germ cell mutagenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID1018Tetrlead,Tetraalkyllead,Germ cell mutagenicity - Classification not possible,-,-,-,A substance cannot be specified (refer to the data of individual substances).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1284Sulfcium,Sulfonated polystyrene halofuginone calcium,Germ cell mutagenicity - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID130424ster,"2,4,5-Trichlorophenoxyacetic acid methoxybutyl ester",Germ cell mutagenicity - Classification not possible,-,-,-,"No data.
In addition, 2,4,5-trichlorophenoxyacetic acid which is the base compound (ID 605, CAS: 93-76-5) is considered as the out of Category.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1308Tolualts,Toluidine salts,Germ cell mutagenicity - Classification not possible,-,-,-,A substance cannot be specified (refer to the data of individual substances).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1325Carbalts,Carboxylic acids(higher fatty acids) barium salts,Germ cell mutagenicity - Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID13402-(3fate,2-(3-Pyridyl)- piperidine sulfate,Germ cell mutagenicity - Classification not possible,-,-,-,"No data. In addition, in 2 -(3-pyridyl)-piperidine (ID 1339, CAS 494-52-0), there is a report of in vitro mutagenicity test (a chromosome aberration test positives (RTECS, 2006), Ames test negative (HSDB, 2002)). But there is no data of in vivo, it cannot be classified because of insufficient data.  ","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1345Blasnate,Blasticiden-S-benzylaminobenzenesulfonate,Germ cell mutagenicity - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1375Fenasulf,Fenaminosulf,Germ cell mutagenicity - Classification not possible,-,-,-,"There is no this substance data. But there is no in vivo data with p-Dimethylaminobenzenediazo sulfonate (ID 1376, CAS 140-56-7). And in in vitro mutagenicity test, there is an Ames positive (RTECS, 2003; NTP DB, 2006), MLA positives (NTP DB, 2006), CHL cell chromosome aberration positives (HSDB, 2003; RTECS, 2003), and CHO cells chromosome aberration negatives (NTP DB, 2006). There is strong response of Ames but others are not strong, and the CHO chromosome aberration test of NTP is negative. Considering these points, it is judged as there is insufficient knowledge to be Category 2, and it is treated as it cannot be classified according to the guidelines. So it cannot be classified similarly about this substance.   ","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1413Trip-11),Triphenyltin fatty acid ester (alkyl C=9-11),Germ cell mutagenicity - Classification not possible,,,,"Insufficient data available.
The multi-generation mutagenicity studies (dominant lethal tests) on triphenyltin compounds yielded negative results, reported in ACGIH (7th, 2001). However, classification is not possible because the material tested is not identified and there are no other data available to support the above results.
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID384Chlohane,Chlorotrifluoroethane,Germ cell mutagenicity - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID410Dich-225,Dichloropentafluoropropane; HCFC-225,Germ cell mutagenicity - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID420Dibr2402,Dibromotetrafluoroethane; Halone-2402,Germ cell mutagenicity - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID810Rockwool,Rock wool,Germ cell mutagenicity - Classification not possible,-,-,-,"Although there is a report of positive results for in vitro Ames test and chromosomal aberration test (IARC (2002)), it is not strongly positive. And there is no report of in vivo examination, it cannot be classified. ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID819petrther,petroleum ether,Germ cell mutagenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID821Petrzine,Petroleum benzine,Germ cell mutagenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-02-7,p-Nnitrophenol,Carcinogenicity - Classification not possible,,,,"Classification not possible based on expert judgment in the absence of existing classification, though NTP TR417 (1993), CERI Hazard Data 2001-65 (2002), ATSDR (1992) and CICAD 20 (2000) provide hazard data (carcinogenicity studies in mice and Syrian hamsters)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-21-0,Terephthalic Acid,Carcinogenicity - Classification not possible,,,,"Classification not possible based on expert judgment, given the absence of existing classification. ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-37-8,"Ethanol, 2-(diethylamino)-",Carcinogenicity - Classification not possible,-,-,-,"There was information (SIDS (2003)) that it was not carcinogenicity (SIDS (2003)). But there was no information of evaluation organizations, so it was determined that it cannot be classified.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-47-0,Benzonitrile,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
100-61-8,N-Methylaniline,Carcinogenicity - Classification not possible,,,,"Based on expert judgment, given the absence of existing classification.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-69-6,2-Vinylpyridine,Carcinogenicity - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-74-3,"Morpholine, 4-ethyl-",Carcinogenicity - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-97-0,"1,3,5,7-Tetraazatricyclo[3.3.1.13.7]decane; Hexamethylenetetramine",Carcinogenicity - Classification not possible,,,,"Classification not possible based on expert judgment in the absence of existing classification, though CERI Hazard Data 96-38 (1997), PATTY (4th, 2000) and DFGOT vol.5 (1993) provide some toxicity data.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
10022-31-8,Barium nitrate,Carcinogenicity - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
10025-67-9,Disulfur dichloride,Carcinogenicity - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10025-78-2,"Silane, trichloro-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
10025-87-3,Phosphoryl trichloride,Carcinogenicity - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10025-91-9,Antimony trichloride,Carcinogenicity - Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10026-13-8,Phosphorus pentachloride,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data and reports,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10031-43-3,cupric nitrate,Carcinogenicity - Classification not possible,-,-,-,"Data without. In addition, copper is classified into D (corresponding to outside of category)according to IRIS (1991).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10034-85-2,hydrogen iodide,Carcinogenicity - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10034-96-5,Manganese sulphate monohydrate,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10035-10-6,Hydrobromic acid,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10060-13-6,"Cuprate(2-), tetrachloro-, diammonium, dihydrate",Carcinogenicity - Classification not possible,-,-,-,"Data without. In addition, copper is classified into D (corresponding to outside of category)according to IRIS (1991).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
10085-76-4,cupric potassium chloride dihydrate,Carcinogenicity - Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
101-84-8,Diphenyl ether,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10102-43-9,Nitrogen monoxide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10102-90-6,"diphosphoric acid, copper salt",Carcinogenicity - Classification not possible,-,-,-,"Data without. In addition, copper is classified into D (corresponding to outside of category)according to IRIS (1991).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
10192-29-7,ammonium chlorate,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
102-06-7,"1,3-diphenylguanidine",Carcinogenicity - Classification not possible,-,-,-,"There is a description that tumor is not seen in a 32-week and 21-month mixed-feed-administration examination employing mice, but this is an insufficient data to determine carcinogenicityity (SIDS (draft, 2002)), and no evaluation by major international evaluation agencies is done, therefore, classification is not possible. ",2009.3.31
102-27-2,"m-Toluidine, N-ethyl-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
102-54-5,ferrocene,Carcinogenicity - Classification not possible,-,-,-,"There is a statement that cancer was acknowledged at the injection site in the test using rats by intramuscular injections (PATTY (5th, 2001)) and that carcinogenesis is not acknowledged by the oral administration (capsule) to dogs (HSDB (2005)). But there is no report of evaluation organizations, such as IARC. Therefore, it cannot be classified.  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
102-81-8,2-(Di-n-butylamino)ethanol,Carcinogenicity - Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
102-82-9,Tributan-1-ylamine,Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made and there is no data, classification is not possible. ",2009.3.31
10222-01-2,"2,2-Dibromo-2-cyanoacetamide",Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made and there is no data, classification is not possible. ",2009.3.31
10265-92-6,Methamidophos,Carcinogenicity - Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
10294-26-5,disilver(1+) sulphate,Carcinogenicity - Classification not possible,-,-,-,"There is no data of this product. It is classified as silver into D corredponding to outer Category in IRIS (1989), carcinogenic evaluation of sulfate is not found, data is insufficient. Therefore, it cannot be classified.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10294-33-4,boron tribromide,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10294-34-5,boron trichloride,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
103-50-4,Dibenzyl ether,Carcinogenicity - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
103-69-5,N-Ethylaniline,Carcinogenicity - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10326-27-9,"Barium chloride, dihydrate",Carcinogenicity - Classification not possible,,,,"Classification not possible based on expert judgment in the absence of existing classification, though CICAD 33 (2001) provides some data on toxicity studies. ","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
10361-37-2,Barium chloride,Carcinogenicity - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
10453-86-8,"(5-Benzyl-3-furyl)methyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate",Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made and there is no sufficient data, classification is not possible. In addition, there is a description that ""carcinogenicity was not foreseen by highest dose, either"" in the 85-week oral administration study employing mice and the 112-week oral administration study employing rats (EHC 92 (1989)). ",2009.3.31
10470-01-6,2-Cyclohexylbiphenyl,Carcinogenicity - Classification not possible,-,-,-,Insufficient data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
105-06-6,p-Divinylbenzene,Carcinogenicity - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
105-16-8,2-(Diethylamino)ethyl methacrylate,Carcinogenicity - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
105-39-5,Ethyl chloroacetate,Carcinogenicity - Classification not possible,-,-,-,"The negative result was obtained by dermal or subcutaneous administration in the experiment in mouse (IUCLID (2000)). But only female was used, and data is insufficient. Therefore, it cannot be classified.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
105-46-4,sec-butyl acetate,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data and reports,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
105-67-9,"2,4-Xylenol",Carcinogenicity - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-35-4,heptan-3-one,Carcinogenicity - Classification not possible,-,-,-,No data available,"Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
106-41-2,p-Bromophenol,Carcinogenicity - Classification not possible,,,,Insufficient data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-91-2,"2,3-Epoxypropyl methacrylate",Carcinogenicity - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-94-5,1-bromopropane,Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made and there is no data, classification is not possible. ",2009.3.31
106-95-6,3-Bromo-1-propene; Allyl bromide,Carcinogenicity - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-97-8,Butane,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
10605-21-7,carbendazim(ISO),Carcinogenicity - Classification not possible,-,-,-,"There is no existing classification of IARC others. EHC149 (1993) describes that ""although carcinogenicityity was negative in rats and NMRKf mice (both sexes, maximum dose 5,000 ppm mixed with foods, 96 weeks), increasing hepatocellular tumors were observed in CD-1 mice (both sexes, maximum dose 3,750 ppm mixed with foods, 2 years) and Swiss mice (both sexes, maximum dose 5,000 ppm mixed with foods, 80 weeks). The same study examples of EHC 149 (1993) are quoted in WHO Documents (WHO Pesticides residues in food (1995), WHO/FAO Data sheets on pesticides No.89 (1996)), where the presence of the carcinogenicityity is not clearly described. Moreover, EPA/OPP describes their views as follows; ""Data is insufficient for defining the carcinogenicity mechanism of action in mouse liver tumors caused by this substance and for analyzing the existing study examples. Therefore, a relation between heteroploidy induced by this substance and the carcinogenicityity of the mouse liver cancer cannot be determined at present"" (Mutation Res., 512, 1-35, 2002). Therefore, it was classified into ""Classification not possible"". ",2008.03.26
1067-97-6,tributyltin hydroxide,Carcinogenicity - Classification not possible,-,-,-,"The organotin compounds is classified into A4 (it cannot classify into a the human carcinogens) in ACGIH. On the other hand, there is also a knowledge that a certain kind of organotin compounds induces cancer to animals (ATSDR, 2005) and data of its this product themselves cannot be found. Therefore, it cannot be classified since the data is insufficient.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
107-11-9,allylamine,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: May 24, 2006)"
107-19-7,2-Propyn-1-ol,Carcinogenicity - Classification not possible,-,-,-,No data available,"Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
107-31-3,Methyl formate,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data and reports,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-41-5,"2,4-Pentanediol, 2-methyl-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-49-3,TEPP,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-66-4,Dibutyl phosphate,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-87-9,2-Pentanone,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-98-2,"2-Propanol, 1-methoxy-",Carcinogenicity - Classification not possible,-,-,-,"Carcinogenic was not observed each in the carcinogenic examination using rats and mice (SIDS, 2001) there was no concrete information which otherwise endorses this, it was presupposed that it couldnot be classified.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-11-2,"2-Pentanol, 4-methyl-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-18-9,"2-Propanamine, N-(1-methylethyl)-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-20-3,"Propane, 2,2'-oxybis-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-21-4,1-methylethyl acetate,Carcinogenicity - Classification not possible,-,-,-,"Although there is data of rat and mouse, an administration period is unknown. Therefore, it cannot be classified since data is insufficient.  ","Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
108-24-7,Acetic anhydride,Carcinogenicity - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-42-9,m-Chloroaniline,Carcinogenicity - Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-57-6,m-Divinylbenzene,Carcinogenicity - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-67-8,"1,3,5-Trimethylbenzene",Carcinogenicity - Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-70-3,"1,3,5-Trichlorobenzene",Carcinogenicity - Classification not possible,-,-,-,"Since no evaluation by major international evaluation agencies is made and there is no data, classification is not possible. ",2009.3.31
108-77-0,"2,4,6-Trichloro-1,3,5-triazine",Carcinogenicity - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-83-8,Diisobutyl ketone,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-84-9,"1,3-dimethylbutyl acetate",Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-87-2,Methyl cyclohexane,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-93-0,Cyclohexanol,Carcinogenicity - Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
108-98-5,Thiophenol,Carcinogenicity - Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-99-6,3-Methylpyridine,Carcinogenicity - Classification not possible,,,,"Classification not possible based on expert judgment in the absence of existing classification, though CERI Hazard Data 2001-52 (2002) provides some toxicity data.
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-59-1,"Ethanol, 2-(1-methylethoxy)-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-60-4,Propyl acetate,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
109-61-5,propyl chloroformate,Carcinogenicity - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
109-64-8,"1,3-Dibromopropane",Carcinogenicity - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-66-0,Pentane,Carcinogenicity - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-73-9,1-Butanamine,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
109-78-4,"Propiononitrile, 3-hydroxy-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-79-5,1-Butanethiol,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-84-2,2-hydrazinoethanol,Carcinogenicity - Classification not possible,-,-,-,"There is positive or negative reports in the carcinogenicity tests using hamster or mouse (hereinafter 2 news:(1) J NATL CANCER INST depended on RTECS and 1999-ubMed search; 52 (3).). 1974, -906 and 903(2) Proceedings of the Fourth Annual  Conference on Environmental  Toxicology Held at Fairborn, Ohio on 16, 17 and 18 October 1973, Aerospace Medical Research Laboratory., 1973). But the Dutch healthy commissions classified this product into the carcinogenic substance suspected to humans (suspect carcinogen) (Health Councilof the Netherlands Vol:1997/03 WGD(1997)42 p). So it was presupposed that it cannot be classified since data was insufficient.","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
109-86-4,Ethylene glycol monomethyl ether,Carcinogenicity - Classification not possible,,,,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
109-87-5,"Methane, dimethoxy-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-94-4,Ethyl formate,Carcinogenicity - Classification not possible,-,-,-,"There was a statement of negative in percutaneous tests (PATTY (2001)), (DFGOTvol.19 (2003)). But there is no data of taking orally of of inhalation and there is also no information of evaluation organizations, such as IARC. So it was presupposed that it cannot be classified.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-99-9,Tetrahydrofuran,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-12-3,"2-Hexanone, 5-methyl-",Carcinogenicity - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-19-0,2-Methylpropyl acetate,Carcinogenicity - Classification not possible,-,-,-,"No data with IARC, NTP, Japan Society for Occupational Health, etc.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-43-0,2-Heptanone,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-49-6,2-Methoxyethyl acetate; Ethylene glycol monomethyl ether acetate,Carcinogenicity - Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-52-1,"1,4-Dibromobutane",Carcinogenicity - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-54-3,Hexane,Carcinogenicity - Classification not possible,-,-,-,"Since it is not evaluated in the institution indicated in the technical indicator, it cannot be classified.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-62-3,Pentanal,Carcinogenicity - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-71-4,"1,2-dimethoxyethane",Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,2008.03.17
110-80-5,Ethylene glycol monoethyl ether,Carcinogenicity - Classification not possible,,,,Insufficient data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-83-8,Cyclohexene,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-85-0,Piperazine,Carcinogenicity - Classification not possible,,,,Classification not possible based on expert judgment in the absence of existing classification. ,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-88-3,"1,3,5-trioxan",Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,2008.03.26
11054-70-9,Lasalocid,Carcinogenicity - Classification not possible,-,-,-,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
11070-44-3,Tetrahydromethylphthalic anhydride,Carcinogenicity - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-15-9,2-Ethoxyethyl acetate; Ethylene glycol monoethyl ether acetate,Carcinogenicity - Classification not possible,,,,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
111-40-0,"N-(2-Aminoethyl)-1,2-ethanediamine; Diethylenetriamine",Carcinogenicity - Classification not possible,,,,"Based on expert judgment, given the absence of existing classification and the results of several carcinogenicity tests. ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-65-9,Octane,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data and reports,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-77-3,2-(2-methoxyethoxy)ethanol,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,2008.03.26
111-84-2,Nonane,Carcinogenicity - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-87-5,1-Octanol,Carcinogenicity - Classification not possible,,,,Cannot be classified due to lack of existing classification.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-96-6,bis(2-methoxyethyl)ether,Carcinogenicity - Classification not possible,-,-,-,Classification not possible due to lack of data,2008.03.26
1111-67-7,copper thiocyanate,Carcinogenicity - Classification not possible,-,-,-,"Data without. In addition, copper is classified into D (corresponding to outside of category) according to IRIS (1991).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1113-38-8,diammonium oxalate,Carcinogenicity - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
11135-81-2,Sodium potassium alloys,Carcinogenicity - Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
112-02-7,Hexadecan-1-yl(trimethyl)ammonium chloride,Carcinogenicity - Classification not possible,-,-,-,"Since there is no data, and no evaluation of major international evaluation agencies such as IARC is made, classification is not possible. ",2009.3.31
112-18-5,"N,N-Dimethyldodecan-1-ylamine",Carcinogenicity - Classification not possible,-,-,-,"Since there is no data, and no evaluation of major international evaluation agencies such as IARC is made, classification is not possible. ",2009.3.31
